variant,date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
q3_cvar,2025-04-16,39298.8004427733,38831.5340689725,2043.1119611401696,3151.691174678798,1575.845587339399,4.428215505392075e-11,1.219557788090242e-11,1506.682304474745,1548.7557131492458,1432.9992075385062,0
q3_cvar,2025-04-17,37267.74280844882,35539.450059564406,2701.654393180067,1946.7232885914216,973.3616442957108,6.595718263918693e-11,1.7059881285419465e-11,1374.3113791363016,1432.9992075385062,2369.999425349314,0
q3_cvar,2025-04-18,10262.58114795506,10283.863386103783,51.216209579703474,144.9968954568939,72.49844772844695,2.0303258629894573e-11,6.9317884765496266e-12,17276.75068516558,2369.999425349314,1663.3271460784235,0
q3_cvar,2025-04-19,10853.359220824264,10398.932116272925,487.5444393225097,66.23466954237195,33.11733477118597,1.2131816440330568e-11,4.360511951517765e-12,17309.793836295972,1663.3271460784235,1692.8596845587986,0
q3_cvar,2025-04-20,35159.63911962932,35454.986900596385,0.8616433243502755,592.4188485828944,296.2094242914472,4.130519992706639e-11,1.27631238910908e-11,1714.5986011356165,1692.8596845587986,1840.3148305712232,0
q3_cvar,2025-04-21,34604.912391256374,36620.08646841775,116.8118824534208,5086.67506372114,2543.33753186057,411.3515722457621,83.076575466332,920.3527267669732,1840.3148305712232,1313.228136342593,0
q3_cvar,2025-04-22,36834.57051052922,33670.855910282065,3917.524930799582,1507.6206611049558,753.8103305524779,6.287685122563501e-11,1.7394308216012178e-11,1701.7626080811583,1313.228136342593,1578.1026011679817,0
q3_cvar,2025-04-23,35712.123161257354,32672.05178918696,3309.964014541613,539.7852849424962,269.8926424712481,4.342013815161749e-11,1.3012257937816683e-11,1422.0089382226308,1578.1026011679817,1785.81047867575,0
q3_cvar,2025-04-24,33805.861062417986,33546.09590310174,646.5369354660686,773.5435522997476,386.7717761498738,5.2176590159547233e-11,1.4277024007469663e-11,3583.8063413388177,1785.81047867575,2287.468030342952,0
q3_cvar,2025-04-25,9661.78836531152,9872.691032207018,0.2501383663619598,422.3056105237605,211.15280526188025,2.1938911132224348e-11,6.1515237348430666e-12,20862.43487621529,2287.468030342952,1407.132737628619,0
q3_cvar,2025-04-26,10382.352089859818,10272.426010204945,113.01953880281596,79.26598672730526,39.63299336365263,36.53953421571384,22.40314789436076,23274.906718283422,1407.132737628619,1216.7418560413498,0
q3_cvar,2025-04-27,33859.38400415968,32740.93621098759,1514.1679623579228,791.4403383717828,395.7201691858914,4.695521571562722e-11,1.2188250408939894e-11,2231.7112075776795,1216.7418560413498,1421.545455856134,0
q3_cvar,2025-04-28,39435.66479318833,40011.63265571173,602.8006101674418,2357.5369453817016,1178.7684726908508,3.535011661170984e-11,9.78550573904613e-12,2402.306729287952,1421.545455856134,1527.967397022256,0
q3_cvar,2025-04-29,33415.75527995416,33555.368067447416,355.1558126059245,989.5372001984662,494.7686000992331,4.3661395165983656e-11,1.2019718553801796e-11,3252.0171385746603,1527.967397022256,1769.2175411551018,0
q3_cvar,2025-04-30,32157.002811996124,31991.837369499888,10.53030478690843,424.1797151089701,212.08985755448504,366.724995263824,118.24117209860329,1132.8693271810218,1769.2175411551018,1618.7951534774436,0
q3_cvar,2025-05-01,45563.91389205957,34892.76449164729,1054.400244868834,1174.7856831453953,587.3928415726976,10204.141997116129,2112.2712244580666,2295.3759826792125,1618.7951534774436,1877.748,0
q3_cvar,2025-05-02,17695.92082411878,11290.575153837151,182.6514263152236,54.92794236662471,27.46397118331236,6250.158215149721,1580.7766833416342,12339.539495960838,1877.748,1200.0,0
q3_cvar,2025-05-03,17214.48332679153,11116.337724635923,0.0,58.412868424911686,29.206434212455843,6127.352036368068,1432.6566043211174,17003.30276241427,1200.0,1200.0,0
q3_cvar,2025-05-04,38728.10742430124,37177.47769271348,1364.8294787703385,2763.072903495518,1381.536451747759,1567.336704565172,299.1341968396969,2.0338397632713168e-11,1200.0,1267.1482094277276,0
q3_cvar,2025-05-05,39135.01468600283,39508.98509429157,712.8515590737231,2329.107973962625,1164.5539869813124,77.73201961885935,35.27730116668358,152.03847884113046,1267.1482094277276,1578.8399715028334,0
q3_cvar,2025-05-06,38787.43967831999,33978.391063612646,3748.0303502873976,213.83410373716868,106.91705186858434,1167.935316288526,318.53240868300884,178.73204405540557,1578.8399715028334,1236.0464778707264,0
q3_cvar,2025-05-07,39340.64412688889,36789.35817750024,2558.5025001492763,14.433101521312718,7.216550760656359,5.965515392780674e-11,1.545119587831323e-11,639.5732832941349,1236.0464778707264,1585.7581125138422,0
q3_cvar,2025-05-08,39654.18154876807,39898.52315735588,1193.157425333188,3116.230802519284,1558.115401259642,120.61636733864393,20.417497645143065,155.99043818329915,1585.7581125138422,1358.0511716582669,0
q3_cvar,2025-05-09,12714.354644120467,12140.265128760404,554.2038000967735,97.5026282079616,48.7513141039808,68.63702936726649,45.68188310632591,16591.91371721015,1358.0511716582669,2232.60738650361,0
q3_cvar,2025-05-10,12417.149691836412,11803.44757079029,665.9474624391833,104.49068278617476,52.24534139308739,2.6994160351456744e-11,8.393064021561258e-12,13439.386951788663,2232.60738650361,1579.775512507009,0
q3_cvar,2025-05-11,39496.462009647,38555.30856359954,779.0414706129876,1882.280648374956,941.140324187478,1103.2522996219566,162.423935057409,154.5534605232194,1579.775512507009,1472.556030697668,0
q3_cvar,2025-05-12,39090.23812807988,34887.68861288413,3923.373643634835,1315.1602846370577,657.5801423185288,936.7560138794626,266.5129223833388,967.7034781462236,1472.556030697668,2300.353817535507,0
q3_cvar,2025-05-13,38267.209227454194,39235.33520244408,1164.9938843280927,4266.239718636058,2133.119859318029,6.112432984761717e-11,1.6524615009672058e-11,913.9539779768884,2300.353817535507,2214.471124076965,0
q3_cvar,2025-05-14,37170.19940258247,38323.953102052736,0.0,2696.6152469825897,1348.3076234912949,194.553924021034,60.93138866928416,629.3234447697309,2214.471124076965,2082.7003909181494,0
q3_cvar,2025-05-15,39614.28367086514,39394.3489798229,1379.1543339810837,3726.6407977348126,1863.3203988674063,704.1007559285803,201.93781166668637,382.4712171580389,2082.7003909181494,2813.6776865888373,0
q3_cvar,2025-05-16,11631.818666093222,12185.527163625313,0.0,1107.4169950642045,553.7084975321022,1.559151141528048e-11,3.767985923275319e-12,21727.496118794177,2813.6776865888373,1741.8461473886764,0
q3_cvar,2025-05-17,12466.21567525504,12487.97611048985,128.05460725483908,364.9646352473587,182.4823176236793,32.66727513402871,20.93709130556361,14552.67580913761,1741.8461473886764,2008.7879984835365,0
q3_cvar,2025-05-18,38688.674080172445,40917.01970771715,78.2962634376556,4682.140711964878,2341.070355982439,34.42846500006674,5.236666666684464,1059.3965144819929,2008.7879984835365,2197.2570333872245,0
q3_cvar,2025-05-19,35911.51213434274,37030.979511340585,0.0,2238.9347539957616,1119.4673769978808,3.659052047510006e-11,1.0553754918596336e-11,4604.686413761085,2197.2570333872245,2183.5978158329235,0
q3_cvar,2025-05-20,37382.29572464034,36866.68352744595,979.0254227011568,1659.8812853003435,829.9406426501718,366.5274171434193,113.66953547632464,586.647153425119,2183.5978158329235,1638.6614435346494,0
q3_cvar,2025-05-21,38085.83766573868,35532.66045887562,3457.7951392818904,2038.5760956544489,1019.2880478272244,114.67011540837666,38.49928333334453,1298.9437756233208,1638.6614435346494,1840.977114569354,0
q3_cvar,2025-05-22,36386.90381319842,37675.64230689938,0.0,2577.4769874020776,1288.7384937010388,6.124011853181343e-11,1.626898615825212e-11,810.787768976366,1840.977114569354,2633.232867149305,0
q3_cvar,2025-05-23,12276.653047459387,12174.481814602712,496.3679342750777,788.3934028368571,394.1967014184286,2.5036939244049703e-11,6.021294574054537e-12,18475.08945158197,2633.232867149305,2411.8244158113025,0
q3_cvar,2025-05-24,12592.100790098595,13094.466436344135,1.501800284131605e-12,1478.7019774463542,739.3509887231771,236.98534247763732,132.07181341666947,20665.59384957515,2411.8244158113025,2431.5628589541784,0
q3_cvar,2025-05-25,36671.61589099234,37791.34063303322,88.82977791728678,2417.109039916435,1208.5545199582175,4.085744154114224e-11,1.2049250486256824e-11,4093.340151313365,2431.5628589541784,2927.688933222975,0
q3_cvar,2025-05-26,38698.84384752278,36699.940867247526,2393.229829707668,1134.4970377822158,567.2485188911079,172.9216694587175,47.59748677641488,1258.479263048059,2927.688933222975,2580.5231873048847,0
q3_cvar,2025-05-27,37721.551785041,35011.20261570896,3684.595044133015,3180.0485279635427,1590.0242639817714,615.7783891807954,183.12530043892133,2689.375970636927,2580.5231873048847,2165.723027752466,0
q3_cvar,2025-05-28,38763.09680325626,40039.10436555768,600.5172399972873,3753.049604597524,1876.5248022987616,5.530249058693926e-11,1.5450085655288603e-11,1393.5547322686105,2165.723027752466,3012.3771900541105,0
q3_cvar,2025-05-29,39805.23665907852,39268.54530993315,1913.199163444696,2753.015628598791,1376.5078142993957,5.929201063459289e-11,1.662736615060112e-11,1466.3250280103,3012.3771900541105,3246.871004983808,0
q3_cvar,2025-05-30,12809.049636159889,13043.956324113522,184.6159160494105,839.0452080061156,419.5226040030578,1.5570151834509715e-11,4.830802424748981e-12,18396.84869565887,3246.871004983808,3005.763840652745,0
q3_cvar,2025-05-31,12665.93865422088,13814.579441564398,0.0,2297.281574687061,1148.6407873435303,1.0323431633846303e-11,3.756030209078887e-12,17235.516516328928,3005.763840652745,2221.4527363147577,0
q3_cvar,2025-06-01,59293.31694106776,55204.6073169243,4881.028263328203,6420.214906318475,3210.1074531592376,2417.78881397446,607.3792109307594,293.13746277543464,2221.4527363147577,1200.0,0
q3_cvar,2025-06-02,59110.47205457607,56165.39869663621,5783.470503817636,7971.819212933913,3985.9096064669566,1147.512460589173,226.1551220728897,57.57855000001402,1200.0,1654.0165637354014,0
q3_cvar,2025-06-03,53763.77508152116,50664.05769492849,3950.101772172893,1821.287329827252,910.6436649136258,60.259279333401714,29.24209166668333,1562.2464014221584,1654.0165637354014,2234.2852385078863,0
q3_cvar,2025-06-04,58705.95742609719,57766.99625856277,4454.203483780826,9801.487472567063,4900.743736283532,1385.501420037135,561.5447473689018,828.4786137758991,2234.2852385078863,1550.9658366295578,0
q3_cvar,2025-06-05,55002.838267784005,49895.103371058576,4624.273417228451,439.8072694703651,219.90363473518252,703.3651142321773,312.4527648446571,141.68755916244464,1550.9658366295578,1377.1067012918757,0
q3_cvar,2025-06-06,21146.33218935896,18905.125560560635,2616.7434487893115,983.3503209240356,491.67516046201786,116.13834047102212,47.2268389639524,2172.7741583333504,1377.1067012918757,1960.2311401539844,0
q3_cvar,2025-06-07,20423.90668829044,19287.41617183796,1935.304280895558,1597.6275288862162,798.8137644431081,3.729121236806243e-11,1.1290468560076759e-11,1879.5488500229144,1960.2311401539844,2251.891515969315,0
q3_cvar,2025-06-08,50586.407329995054,49485.9416331485,2000.6825331068867,1800.433672520804,900.216836260402,8.830233921841568e-11,2.0533352795837345e-11,1316.3426245408853,2251.891515969315,2542.1418603400757,0
q3_cvar,2025-06-09,55101.73479768177,57008.43792127376,7.909695943659875,3829.225639071518,1914.612819535759,8.487746672170005e-11,1.9654278204939143e-11,666.6850433292174,2542.1418603400757,2142.503349082893,0
q3_cvar,2025-06-10,59644.28081999264,60851.96524381568,1188.0066739033225,4791.382195452747,2395.6910977263733,3.918201341157612e-11,9.205303186377025e-12,4588.22549557111,2142.503349082893,3592.0713048480534,0
q3_cvar,2025-06-11,63824.61090595604,65418.392381639416,705.3543527040757,4598.271656774961,2299.1358283874806,4.9933620793751735e-11,1.1722178783202251e-11,3740.0880514229752,3592.0713048480534,4492.043542049505,0
q3_cvar,2025-06-12,58204.00030183761,60815.389796798445,60.11026018901154,5342.99951029988,2671.49975514994,7.924106326662182e-11,1.9311774401842282e-11,2568.310157133588,4492.043542049505,3884.766945952399,0
q3_cvar,2025-06-13,21611.59997032648,21751.313841615112,1512.950754580464,3305.3292517382347,1652.6646258691171,2.1034767261340903e-11,6.109557304512237e-12,6903.141685277812,3884.766945952399,3602.5098674397937,0
q3_cvar,2025-06-14,21124.81206593715,22459.22721889169,0.0,2668.8303059091145,1334.4151529545572,1.9542438778330508e-11,6.298961352513288e-12,8363.515701513103,3602.5098674397937,3299.4981562863222,0
q3_cvar,2025-06-15,57936.05602302378,55532.228135637655,4246.18645196501,3684.7171291578697,1842.3585645789349,5.433524297160375e-11,1.2802203741557603e-11,3429.0527355204954,3299.4981562863222,3700.5960832497153,0
q3_cvar,2025-06-16,58785.532038493686,58317.98479006139,2695.364966070157,4455.635435275817,2227.817717637909,5.3426972401737765e-11,1.0806577854793886e-11,2368.091713171264,3700.5960832497153,3475.7171605013805,0
q3_cvar,2025-06-17,61589.558737552536,59242.33006113308,5046.32178602229,5398.186219205819,2699.0931096029094,6.698886623190958e-11,1.5703882638717914e-11,2144.3257602641715,3475.7171605013805,3234.2027283036537,0
q3_cvar,2025-06-18,61272.35461188783,60012.85784361363,5193.170526056725,7954.042124532901,3977.0210622664495,43.34730448394218,6.410900611398322,4551.947542651596,3234.2027283036537,3412.5450014637704,0
q3_cvar,2025-06-19,55543.47641227351,54379.07730934289,2945.3569583680637,4021.500083818538,2010.750041909269,229.79218647183177,33.3169815249148,3835.6569190661257,3412.5450014637704,3099.037992274484,0
q3_cvar,2025-06-20,19834.90999542865,21224.648845927324,98.42273647715294,2976.323173951701,1488.1615869758505,2.1495309976415908e-11,5.624833931960893e-12,10856.317697484088,3099.037992274484,3173.807252681333,0
q3_cvar,2025-06-21,19642.324935953417,20831.198149337997,37.511263819392525,2452.7689544079803,1226.3844772039902,1.6923994872186653e-11,4.583444734862496e-12,13966.225322276678,3173.807252681333,3696.154242360103,0
q3_cvar,2025-06-22,54857.77834624037,52947.89623119231,4567.71315626089,5315.662082425746,2657.831041212873,5.057902630056788e-11,1.2513989844364914e-11,2650.432354856509,3696.154242360103,3093.573601870222,0
q3_cvar,2025-06-23,53959.38455152036,54718.70751190394,1928.9627059835784,5376.571332734421,2688.2856663672105,8.938176110362405e-11,2.1149748619109232e-11,2284.443629322506,3093.573601870222,3186.5740165861625,0
q3_cvar,2025-06-24,61845.05426417888,64269.00530535806,1.6261765267699958e-13,4847.902082358541,2423.9510411792703,7.489592262696632e-11,1.7948593999950188e-11,1975.764079092359,3186.5740165861625,3874.613045769777,0
q3_cvar,2025-06-25,55911.7202352737,53857.50980469899,4025.056608577488,3941.692356005624,1970.846178002812,6.255755913286976e-11,1.47182266374557e-11,2992.655258152315,3874.613045769777,3117.6224908112795,0
q3_cvar,2025-06-26,54192.58173363684,52386.40639173582,3669.2441847387727,3831.532247039879,1915.7661235199396,52.6972806821994,7.524420744234717,3617.702745758459,3117.6224908112795,3277.381261693037,0
q3_cvar,2025-06-27,18813.46098884256,20225.925757705336,0.0,2824.929537725594,1412.464768862797,2.0365649611164827e-11,6.830092047493963e-12,12731.32082963644,3277.381261693037,3472.2658814053084,0
q3_cvar,2025-06-28,18777.036800696773,19659.60088036171,228.25837818723545,2221.6449157043853,1110.8224578521929,1.8834946491352867e-11,5.241140854650439e-12,11556.694400985123,3472.2658814053084,2480.8329666732843,0
q3_cvar,2025-06-29,56783.55106681521,51141.96748560465,7044.259682742293,2805.3522030636127,1402.6761015318064,6.742961833339223e-11,1.4807710613240488e-11,2370.791696259492,2480.8329666732843,3602.672099395635,0
q3_cvar,2025-06-30,54047.48558336664,55506.50045814976,213.4268581237732,3423.434972771616,1711.717486385808,39.27575347891035,5.654848963926022,2682.676104809868,3602.672099395635,3161.678984739156,0
q3_cvar,2025-07-01,69872.42539350636,53806.1054793892,13511.344461509088,0.0,0.0,2554.9754526080646,1060.5639150000345,42.34201598436537,3161.678984739156,1605.8724219998116,0
q3_cvar,2025-07-02,64854.720796109206,53689.69291566742,9199.83363119616,527.5939236014888,263.7969618007444,2228.991211046348,795.4181281443986,335.8997133212992,1605.8724219998116,2225.587699102059,0
q3_cvar,2025-07-03,68857.7328356726,63204.14221900761,6205.738657994419,2045.2388877849885,1022.6194438924942,470.4714025630657,128.36467080073328,1266.9404151914368,2225.587699102059,2289.9005391971136,0
q3_cvar,2025-07-04,28413.17143360662,22615.04325834795,2998.444458957118,1173.531772034812,586.7658860174059,3386.4496023189613,842.7169888084767,10422.822440225313,2289.9005391971136,1212.3079667874297,0
q3_cvar,2025-07-05,25522.92486413249,23536.18253009297,2058.2537891423144,143.0229102056516,71.5114551028258,3.972867279600223e-11,9.316769578049389e-12,10679.922409900144,1212.3079667874297,1904.5986264808507,0
q3_cvar,2025-07-06,69539.61681230464,62605.867559766426,6350.490895096065,1778.5759012331946,889.2879506165973,1472.5463080587722,198.56084181845785,1380.6522785449663,1904.5986264808507,1839.7578830820332,0
q3_cvar,2025-07-07,64957.85650721,67989.01502893919,2311.8299084173123,10685.976860293133,5342.988430146566,6.723332046654207e-11,1.4143908266817108e-11,1741.1759751511609,1839.7578830820332,2291.1624648813886,0
q3_cvar,2025-07-08,74507.91776429412,83285.00076348368,208.7207782156464,18031.392820950008,9015.696410475004,29.892633069759025,3.4149349482826823,7109.43709919666,2291.1624648813886,4125.67275330032,0
q3_cvar,2025-07-09,73939.32046318872,81956.18838555335,1309.3731463586091,18652.48213744652,9326.24106872326,5.5021178418934716e-11,1.0591028054562912e-11,9415.439794481928,4125.67275330032,4239.4154073850805,0
q3_cvar,2025-07-10,70723.774711604,77835.67341628978,0.0,14223.797409371626,7111.898704685813,5.154992566147598e-11,1.1258993737328638e-11,8170.406287068167,4239.4154073850805,4191.96822512195,0
q3_cvar,2025-07-11,32492.43877521767,36965.994503850095,0.0,8947.111457264913,4473.5557286324565,2.793937792233692e-11,6.323830348264892e-12,14411.814647152878,4191.96822512195,2990.058288135215,0
q3_cvar,2025-07-12,29621.859268356144,31601.74317950589,541.466813981953,5042.701450263459,2521.3507251317296,1.4670150427775755e-11,3.5091929362351948e-12,14564.88540435686,2990.058288135215,2008.4889044233316,0
q3_cvar,2025-07-13,67054.54277856574,75285.4546336495,216.01605177444404,16893.855813716556,8446.927906858278,6.512693051519136e-11,1.3876899629394755e-11,5501.763681461625,2008.4889044233316,3671.951539396734,0
q3_cvar,2025-07-14,66538.12926443807,70575.16215174284,1577.807894078121,11229.681562765874,5614.840781382937,3.966492378992825e-11,8.904876835913456e-12,5863.920477458601,3671.951539396734,3923.010874433749,0
q3_cvar,2025-07-15,67371.499235543,73535.53799989886,1885.2818098914868,16098.641148494862,8049.320574247431,6.956115217171544e-11,1.5599299629798224e-11,3819.705822798808,3923.010874433749,3438.526512028558,0
q3_cvar,2025-07-16,66085.61087616357,71905.78172478321,0.0,11640.341697239375,5820.170848619688,5.201889230477264e-11,1.1739942351596255e-11,4098.308706244682,3438.526512028558,3819.531418411627,0
q3_cvar,2025-07-17,64797.45298930821,68807.97043078468,0.0,8021.0348829531185,4010.5174414765593,7.279498670520466e-11,1.4360512778921476e-11,5130.068203345867,3819.531418411627,3569.529968602516,0
q3_cvar,2025-07-18,29042.00546399709,32553.07473900909,0.0,7022.138550024051,3511.0692750120256,2.4962752309676258e-11,6.9033667671192226e-12,11667.708065292774,3569.529968602516,3552.4952248993663,0
q3_cvar,2025-07-19,29469.53132358238,32546.118008908044,0.0,6153.173370651366,3076.586685325683,2.5603632325399415e-11,6.431521981653532e-12,16150.952315423723,3552.4952248993663,3562.239603773612,0
q3_cvar,2025-07-20,66086.15394415987,72010.53010392038,0.0,11848.752319521142,5924.376159760571,5.7370403538925525e-11,9.702461056804168e-12,6487.507529600263,3562.239603773612,3763.097382637128,0
q3_cvar,2025-07-21,69478.02627624302,75370.88642986363,1155.3126258175098,14096.345558876335,7048.172779438168,3.5893671146425274e-11,7.94520005342747e-12,5883.158409239758,3763.097382637128,3477.0753763691027,0
q3_cvar,2025-07-22,66788.97951229045,70770.50671184885,169.10717694181758,8301.268753000479,4150.634376500239,5.3876010319697794e-11,1.1221246154491382e-11,7089.233250926082,3477.0753763691027,3337.845183611478,0
q3_cvar,2025-07-23,73572.24747287342,78931.90257878067,5075.640899707827,20870.59201123026,10435.29600561513,5.057226726279396e-11,9.5652374909605e-12,5757.527090950901,3337.845183611478,2899.486592789283,0
q3_cvar,2025-07-24,70919.54842254113,79006.4873487793,0.0,16173.877852476411,8086.938926238206,5.6406140203080204e-11,1.006705829809107e-11,6012.54953541243,2899.486592789283,3923.378636096482,0
q3_cvar,2025-07-25,27277.47391125756,29505.71578165196,0.0,4456.483740788882,2228.241870394441,3.794387204436589e-11,7.51665396592216e-12,15746.55595082959,3923.378636096482,3432.074658809289,0
q3_cvar,2025-07-26,28251.747551384426,31000.42167236205,1.3772705642622897e-12,5497.348241955318,2748.674120977659,2.801464171753309e-11,6.160849608249919e-12,14871.677306074396,3432.074658809289,2386.233927586263,0
q3_cvar,2025-07-27,66231.32221732948,71523.61175829917,0.0,10584.57908193945,5292.289540969725,4.878686032938617e-11,9.71223101942087e-12,4790.618514593992,2386.233927586263,3205.5954346069943,0
q3_cvar,2025-07-28,68779.74493897172,73682.4066650273,12.902300573979897,9831.12805325921,4915.564026629605,4.5601782794335575e-11,1.0464518140906875e-11,4344.980553618045,3205.5954346069943,3532.899248851258,0
q3_cvar,2025-07-29,67306.6138992045,71625.26309841438,9.322889127361122e-13,8637.298398419845,4318.649199209923,5.105486167167328e-11,1.0007994433181011e-11,6592.714821924457,3532.899248851258,3313.200961734316,0
q3_cvar,2025-07-30,65138.75928618425,67289.60850555327,15.63602784969311,4332.970494437527,2166.485247218764,4.615871063151644e-11,9.632294961647858e-12,5477.075811579422,3313.200961734316,4121.840556551581,0
q3_cvar,2025-07-31,65304.3657357878,68512.47344832544,1088.3194694937692,8592.854364062943,4296.427182031472,6.173663535946616e-11,1.1578293879210833e-11,5267.122172413683,4121.840556551581,3166.696205229362,0
q3_cvar,2025-08-01,27460.775073099518,29688.014193750038,0.0,4454.478241301073,2227.2391206505363,2.3369981297372e-11,5.879047249024438e-12,19609.73156727505,3166.696205229362,3354.7910998527923,0
q3_cvar,2025-08-02,27804.903239998388,30336.750299869094,0.0,5063.694119741478,2531.847059870739,3.396975678526815e-11,7.292388914947878e-12,20440.9396586402,3354.7910998527923,3992.4671796798175,0
q3_cvar,2025-08-03,53444.73500019094,53140.806790647846,1277.672553412861,1947.488687739603,973.7443438698016,5.4599897492124685e-11,1.1936229782349985e-11,3782.4251069867382,3992.4671796798175,3398.598876774676,0
q3_cvar,2025-08-04,55463.22469665078,55772.237796762834,1613.4481184073643,3844.922437039028,1922.4612185195135,7.750103447889956e-11,1.6332712959865603e-11,3015.828701891987,3398.598876774676,2239.504982344656,0
q3_cvar,2025-08-05,53232.50693220407,53490.79450687816,750.0122528293705,2016.5996550070145,1008.2998275035072,5.617414244873942e-11,1.3553380640018986e-11,1789.736640728355,2239.504982344656,1731.675035861842,0
q3_cvar,2025-08-06,58202.310194914135,60962.99821937915,1.9060166778217533e-13,5521.376048930098,2760.688024465049,5.4302029039998704e-11,1.3880341320771096e-11,2382.7486323400844,1731.675035861842,1269.2916789360404,0
q3_cvar,2025-08-07,55727.9999063015,58189.16995493483,402.9967178962041,5732.272016762089,2866.1360083810446,1.969241851511548,0.2260638103033452,4068.8061071836087,1269.2916789360404,1353.7950507672376,0
q3_cvar,2025-08-08,22642.18234994143,22825.90395189404,0.0,367.4432039052823,183.72160195264115,3.8635555865695895e-11,8.182343691487404e-12,21724.8115150495,1353.7950507672376,1668.3367926586754,0
q3_cvar,2025-08-09,22550.021852012065,22683.777584707143,18.26595616459217,304.0433777193824,152.02168885969118,2.6668925401374112e-11,6.127764962116089e-12,17917.747524479302,1668.3367926586754,1494.86006373419,0
q3_cvar,2025-08-10,55370.8820326244,57001.22108531776,0.0,3260.6781053868194,1630.3390526934097,5.344288880188008e-11,1.3136956800163802e-11,1229.3822991861807,1494.86006373419,2156.4709843024702,0
q3_cvar,2025-08-11,52798.57710743994,52796.07273783513,633.026923283302,1391.168682241729,695.5843411208645,65.06178744240614,7.696431944457297,3446.6764923697287,2156.4709843024702,1358.190882375633,0
q3_cvar,2025-08-12,58157.87644702179,59120.59257577189,346.66495271057306,2618.762162921477,1309.3810814607384,5.6869577241824844e-11,1.285843653775487e-11,4591.759394532673,1358.190882375633,1982.1376755107176,0
q3_cvar,2025-08-13,53700.68059439183,53198.046994601566,614.9538153267613,224.64043107305028,112.32021553652514,4.494141081501368e-11,9.597211914069703e-12,3007.264742201734,1982.1376755107176,2116.501030020867,0
q3_cvar,2025-08-14,55468.72253596415,54863.68094106729,1875.0874462691968,2540.091702744756,1270.0458513723777,5.0200783086040695e-11,1.1126100041281006e-11,3274.1740563726344,2116.501030020867,1879.7613759443784,0
q3_cvar,2025-08-15,23167.17948759795,23961.940290276056,1.973701841961884e-11,1589.521605356281,794.7608026781405,2.6997545497786654e-11,6.465675217448563e-12,19886.98806968049,1879.7613759443784,1898.3754339905047,0
q3_cvar,2025-08-16,24123.242965698704,25474.57403286701,2.6615850856614996e-12,2702.6621343366523,1351.3310671683262,1.7180166012042975e-11,4.283351451306317e-12,19834.683225247365,1898.3754339905047,1825.1088934532736,0
q3_cvar,2025-08-17,54588.64725864829,55595.291252856645,282.1896942224949,2577.6673768617907,1288.833688430895,4.638918937871495e-11,1.06474828953651e-11,6480.611889004026,1825.1088934532736,1774.105869053112,0
q3_cvar,2025-08-18,54140.35464238194,55628.1506062859,9.22500476008281e-12,3196.6903261587163,1598.345163079358,110.54919917543,13.117674182792571,2161.629356632483,1774.105869053112,1952.1706609127525,0
q3_cvar,2025-08-19,53675.09943427054,54606.12264837075,546.8937366734283,2955.833901547352,1477.9169507736758,5.826181359580573e-11,1.4417800286992131e-11,2287.471912609319,1952.1706609127525,1661.2414626804018,0
q3_cvar,2025-08-20,58473.7131740895,60282.83132819287,19.256547190926145,3656.749402588715,1828.3747012943572,8.421174413353328e-11,1.822564321685149e-11,2057.182768051225,1661.2414626804018,1731.6269638025074,0
q3_cvar,2025-08-21,54859.69081148636,56615.45172853882,0.0,3511.5218341050286,1755.7609170525143,5.445357798006256e-11,1.3997691894473974e-11,3344.853386522429,1731.6269638025074,1655.2332676358783,0
q3_cvar,2025-08-22,23512.92942405184,24159.76260637256,82.92715822528594,1459.5206810920915,729.7603405460458,2.9786810906706766e-11,7.594591622250846e-12,15930.844348823424,1655.2332676358783,1303.1314386253189,0
q3_cvar,2025-08-23,22828.6637043539,22256.37913371795,585.0452420044863,25.52134273708197,12.760671368540985,1.3882943239451606e-11,3.9954706210210125e-12,14972.83270867967,1303.1314386253189,1630.740373780276,0
q3_cvar,2025-08-24,56412.05641939948,55543.368844408265,3028.166069795212,4318.956989608049,2159.4784948040246,3.820456528913496e-11,9.944933765382302e-12,2709.6312900825715,1630.740373780276,1916.9843167169383,0
q3_cvar,2025-08-25,62767.973970244806,69120.92761078698,0.0,12705.907281084475,6352.953640542239,5.035582062440369e-11,1.084687895058778e-11,3020.3270357959564,1916.9843167169383,1798.5542044124911,0
q3_cvar,2025-08-26,54562.27815743046,54745.68560726322,952.1806514994604,2271.176202664572,1135.588101332286,5.283545689849234e-11,1.3403722576299517e-11,1802.220894193708,1798.5542044124911,2249.2431724694466,0
q3_cvar,2025-08-27,58642.7571303299,54849.17420304878,5516.223411819592,3445.280969077082,1722.640484538541,5.6393480329930414e-11,1.2063683385576953e-11,3474.764558678352,2249.2431724694466,1716.91429102289,0
q3_cvar,2025-08-28,59580.96248860344,52796.83613735155,7442.422467429809,1316.592232356002,658.296116178001,6.357702475590089e-11,1.3120615705020098e-11,2206.2286502116413,1716.91429102289,1930.7817985113024,0
q3_cvar,2025-08-29,23559.30829961879,23714.196192349937,438.5520784927969,1186.879942447909,593.4399712239543,1.6313505749390723e-11,4.764039857052538e-12,15629.43443075764,1930.7817985113024,1554.8405366456486,0
