date,interval,load_kwh,pv_kwh,price,price_forecast_0,q0,q,charged_units,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,variant
2025-03-20,40,803.24555,217.08963333333332,0.902,0.8617,393.4602659273151,393.4602659273151,393.4602659273151,0.0,192.69565073935192,0.0,3.694822225952521e-13,5983.016204401752,5768.909925802472,q2_cvar
2025-03-20,41,813.3883333333333,282.20625,0.8707,0.8496,425.47915972222233,425.47915972222233,425.47915972222233,0.0,105.70292361111096,0.0,4.263256414560601e-14,5768.909925802472,5651.462232901237,q2_cvar
2025-03-20,42,781.5626833333334,334.98718333333335,0.7992,0.8373,374.7822152777778,374.7822152777778,374.7822152777778,0.0,71.79328472222205,1.5631940186722204e-13,0.0,5651.462232901237,5571.691916543213,q2_cvar
2025-03-20,43,785.5607666666666,384.31915,0.7957,0.8344,430.2634930555556,430.2634930555556,430.2634930555556,29.021876388888916,0.0,0.0,1.2789769243681806e-13,5571.691916543213,5597.811605293213,q2_cvar
2025-03-20,44,804.5333333333333,434.95625,0.8046,0.7859,456.11466527777776,456.11466527777776,456.11466527777776,86.53758194444485,0.0,3.836930773104541e-13,0.0,5597.811605293213,5675.695429043213,q2_cvar
2025-03-20,45,763.026,482.3358,0.7001,0.669,1010.8434722222224,1010.8434722222224,1010.8434722222224,730.1532722222227,0.0,2.273736754432321e-13,0.0,5675.695429043213,6332.833374043214,q2_cvar
2025-03-20,46,864.5061333333333,529.9280666666667,0.8467,0.8694,0.0,0.0,0.0,0.0,334.57806666666664,0.0,5.684341886080803e-14,6332.833374043214,5961.079966635806,q2_cvar
2025-03-20,47,1067.5983333333334,579.4187499999999,1.1788,1.2449,0.0,0.0,0.0,0.0,488.1795833333336,0.0,1.1368683772161605e-13,5961.079966635806,5418.658207376547,q2_cvar
2025-03-20,48,1109.6747666666668,626.8709166666666,1.2356,1.2351,0.0,0.0,0.0,0.0,482.8038500000002,0.0,5.684341886080803e-14,5418.658207376547,4882.209485154324,q2_cvar
2025-03-20,49,1101.1000166666663,662.7286166666667,1.1876,1.1203,0.0,0.0,0.0,0.0,438.3713999999998,5.684341886080803e-14,0.0,4882.209485154324,4395.130151820991,q2_cvar
2025-03-20,50,1114.545,703.3874999999999,1.1569,1.1042,0.0,0.0,0.0,0.0,411.1575,1.1368683772161605e-13,0.0,4395.130151820991,3938.288485154325,q2_cvar
2025-03-20,51,1108.296,775.6238166666667,1.0869,1.1076,0.0,0.0,0.0,0.0,332.6721833333335,0.0,1.7053025658242404e-13,3938.288485154325,3568.652725895065,q2_cvar
2025-03-20,52,1117.5889166666666,839.5837833333334,1.0527,1.0956,0.0,0.0,0.0,0.0,278.00513333333305,1.7053025658242404e-13,0.0,3568.652725895065,3259.7581333024727,q2_cvar
2025-03-20,53,1126.3016666666667,863.4812499999999,1.068,1.0759,0.0,0.0,0.0,0.0,262.8204166666668,0.0,0.0,3259.7581333024727,2967.7354481172874,q2_cvar
2025-03-20,54,1082.3667333333333,861.0829666666667,1.0672,1.0742,0.0,0.0,0.0,0.0,221.2837666666668,0.0,1.9895196601282805e-13,2967.7354481172874,2721.8645962654355,q2_cvar
2025-03-20,55,1072.7398666666666,922.2215,1.0563,1.0739,0.0,0.0,0.0,0.0,150.51836666666645,1.1368683772161605e-13,0.0,2721.8645962654355,2554.621966635806,q2_cvar
2025-03-20,56,1095.1416666666669,1017.95625,1.0344,1.0653,0.0,0.0,0.0,0.0,77.18541666666651,7.105427357601003e-14,0.0,2554.621966635806,2468.860392561732,q2_cvar
2025-03-20,57,1066.5605833333334,1030.4658333333334,0.9937,1.0611,0.0,0.0,0.0,0.0,36.094749999999934,4.263256414560601e-14,0.0,2468.860392561732,2428.7551147839545,q2_cvar
2025-03-20,58,1074.321683333333,1033.0643333333337,0.9971,1.0887,0.0,0.0,0.0,0.0,41.25735,0.0,1.3500311979441906e-13,2428.7551147839545,2382.9136147839545,q2_cvar
2025-03-20,59,1116.2383333333337,1071.03125,1.0131,1.1262,0.0,0.0,0.0,0.0,45.20708333333359,0.0,1.3500311979441906e-13,2382.9136147839545,2332.6835221913616,q2_cvar
2025-03-20,60,1096.3326,1112.54135,0.948,1.1163,0.0,0.0,0.0,16.208750000000187,0.0,1.7763568394002505e-13,0.0,2332.6835221913616,2347.2713971913618,q2_cvar
