date,plan_fee_yuan,emergency_fee_yuan,emergency_kwh,adjustment_abs_kwh,increase_fee_yuan,refund_yuan,decrease_penalty_yuan,base_plan_fee_yuan,final_contract_fee_yuan,bill_identity_error_yuan,total_fee_yuan,start_soc_kwh,end_soc_kwh,unused_kwh,conversion_loss_kwh
2025-02-18,49472.34034515692,30.163852096594642,12.049869444462278,3284.5158532930773,2631.600372464447,-446.35319337918907,223.17659668959453,47063.91656938207,48371.96362431251,-7.275957614183426e-12,49502.50419725351,1365.097152729887,1714.0017106251564,973.7321997452524,4117.67752178393
2025-02-19,49289.09469752776,1066.1906656184974,380.84267908437977,2960.140108122369,2658.1227960450447,-168.4359115978193,84.21795579890966,46715.189857281635,48318.83580971385,-7.275957614183426e-12,50355.28536314626,1714.0017106251564,1200.0,1057.3156770669364,4408.6161717607465
2025-02-20,49287.41632187906,200.49037519104488,42.80323979313825,5267.828507082792,1879.9002818876174,-2420.319360511247,1210.1596802556235,48617.67572024707,47450.62321432757,0.0,49487.90669707011,1200.0,1398.576684122756,1567.0344400085194,4279.546433592854
2025-02-21,18326.79123984678,3.906633205819077e-11,1.0099254765805199e-11,977.1216255063762,1058.7605068999349,-18.62761981135999,9.313809905679994,17277.344542852523,17964.557260974452,3.637978807091713e-12,18326.79123984682,1398.576684122756,1354.7543909184296,5676.7359847987045,3354.8149945489054
2025-02-22,18820.76756202634,341.13778998004966,66.13045725873181,1431.594121906524,655.0873442726713,-613.0560267275933,306.5280133637967,18472.208231117467,18295.87710057165,0.0,19161.90535200639,1354.7543909184296,1775.7000035991682,3300.8938994338832,3347.2461701646116
2025-02-23,48398.001630024955,1297.756130934307,270.5652346147944,3982.2059720910675,1597.271749323138,-1931.4750198110116,965.7375099055058,47766.46739060732,46899.84020367841,-7.275957614183426e-12,49695.75776095926,1775.7000035991682,1423.3886270967505,710.7369720373471,4348.691163424872
2025-02-24,46643.83014577509,115.26470732497978,24.467142289324425,2356.0694785160667,817.4416822862222,-1096.337133351425,548.1685666757126,46374.557030164586,45823.181018337316,-7.275957614183426e-12,46759.094853100076,1423.3886270967505,1641.6106072184216,990.0732971069705,3953.0112020867264
2025-02-25,46178.14193783405,193.0840824635844,43.90726197216246,6131.36602495304,259.2378228119832,-4087.7297905710434,2043.8648952855217,47962.76901030759,44047.86443494454,-7.275957614183426e-12,46371.22602029763,1641.6106072184216,1206.964241488936,1914.610249995841,4082.557955412977
2025-02-26,46878.75001899347,911.2944270969381,200.6123283034959,3294.692422259255,3209.4942358490975,-29.883899284424835,14.941949642212418,43684.19773278659,45793.97665740156,0.0,47790.04444609041,1206.964241488936,2002.3475587449248,555.9287639376238,4301.181973011569
2025-02-27,45079.42974263915,783.399975754202,150.5901940236259,2030.9366962625586,1207.4190478897003,-479.40540686437305,239.70270343218652,44111.71339818164,44437.25402324373,0.0,45862.829718393354,2002.3475587449248,1557.5918721513026,930.7807562625396,4247.627961433622
2025-02-28,17585.35208293537,79.00152404763787,19.075372738642415,993.2332381907802,971.8722829510439,-12.726311234713073,6.3631556173565365,16619.84295560168,17255.031499667664,0.0,17664.353606983008,1557.5918721513026,1477.4465288526635,6820.435362767518,3208.7140966495144
2025-03-01,17972.44500974095,260.5868547880422,56.30142168587253,1170.686941836657,156.13845176024194,-539.3697676985714,269.6848838492857,18085.991441829996,17650.713975304916,0.0,18233.03186452899,1477.4465288526635,1382.0740434117179,7447.820845679029,3370.363650770397
2025-03-02,49622.179814085364,37.550097595662756,8.00983310488154,3824.7517159956506,597.3925063406214,-2487.3348057113435,1243.6674028556718,50268.45471060042,48179.38157578281,7.275957614183426e-12,49659.729911681025,1382.0740434117179,1445.707719371965,1135.7129269497518,4496.113560279017
2025-03-03,50469.105982870795,74.72494429291491,15.948125982911174,6922.462724900576,1016.3789138632062,-4268.895964374831,2134.4479821874156,51587.175051195,47995.865029395645,0.0,50543.83092716371,1445.707719371965,1294.1149322437734,1098.0600349282029,4457.352607790481
2025-03-04,46697.51559628688,1356.1523577116009,384.6768270194787,2908.4221850694294,1267.9576967431692,-973.6653114974534,486.8326557487267,45916.39055529244,45788.0303749571,-7.275957614183426e-12,48053.66795399848,1294.1149322437734,1313.9458628942411,810.8515016786473,4077.469311598261
2025-03-05,46275.58932397048,297.15594714563525,83.45149715422285,6686.948337653288,763.8442253353415,-4023.62398793749,2011.811993968745,47523.557092603885,44009.16258822329,0.0,46572.74527111612,1313.9458628942411,1309.5556073102614,1521.2439217231556,4187.085827264193
2025-03-06,45261.619666670005,7.683260583313257e-11,2.1610713218933597e-11,2859.7370960159083,1473.4861854906655,-919.3868838744562,459.6934419372281,44247.82692311657,44310.76416290256,-7.275957614183426e-12,45261.619666670085,1309.5556073102614,1468.06592921453,1341.6379665161853,4205.127591561251
2025-03-07,17275.634322096445,3.7124215257478e-11,9.680700685521515e-12,1644.9173372115436,68.12539452754105,-1277.3519775668049,638.6759887834024,17846.184916352307,16614.249868470528,0.0,17275.63432209648,1468.06592921453,1555.7452429008097,7896.527953652272,3038.155257444397
2025-03-08,16263.182380543896,1894.0887016362885,730.4152712203132,734.9857601696292,500.0760723846877,-258.39680667616216,129.19840333808108,15892.304711497289,15967.291953077585,0.0,18157.271082180185,1555.7452429008097,1680.375069728122,8860.008299583078,2879.7796143541455
2025-03-09,45377.22265450862,648.9645234781892,153.36492683396926,11221.3811687718,3282.7832365647846,-5253.432783465919,2626.7163917329594,44721.1558096768,41656.245183920735,0.0,46026.18717798681,1680.375069728122,1574.278497346544,485.0648119504367,4193.1138531613315
