date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
2025-07-27,66231.32221732948,71523.61175829917,0.0,10584.57908193945,5292.289540969725,4.8786860329386173e-11,9.71223101942087e-12,4790.618514593992,2386.233927586263,3205.5954346069943,0
2025-07-28,68779.74493897172,73682.4066650273,12.902300573979897,9831.12805325921,4915.564026629605,4.5601782794335575e-11,1.0464518140906875e-11,4344.980553618045,3205.5954346069943,3532.899248851258,0
2025-07-29,67306.6138992045,71625.26309841438,9.322889127361122e-13,8637.298398419845,4318.649199209923,5.105486167167328e-11,1.0007994433181011e-11,6592.714821924457,3532.899248851258,3313.2009617343156,0
2025-07-30,65138.75928618425,67289.60850555327,15.63602784969311,4332.970494437527,2166.4852472187636,4.615871063151644e-11,9.632294961647858e-12,5477.075811579422,3313.2009617343156,4121.840556551581,0
2025-07-31,65304.3657357878,68512.47344832544,1088.3194694937692,8592.854364062943,4296.427182031472,6.173663535946616e-11,1.1578293879210833e-11,5267.122172413683,4121.840556551581,3166.696205229362,0
2025-08-01,27460.775073099514,29688.014193750034,0.0,4454.478241301073,2227.2391206505363,2.3369981297372e-11,5.879047249024438e-12,19609.73156727505,3166.696205229362,3354.7910998527923,0
2025-08-02,27804.903239998388,30336.750299869098,0.0,5063.694119741478,2531.847059870739,3.396975678526815e-11,7.292388914947878e-12,20440.9396586402,3354.7910998527923,3992.4671796798184,0
2025-08-03,53444.73500019094,53140.806790647846,1277.672553412861,1947.488687739603,973.7443438698015,5.4599897492124685e-11,1.1936229782349983e-11,3782.4251069867387,3992.4671796798184,3398.5988767746753,0
2025-08-04,55463.22469665078,55772.237796762834,1613.4481184073643,3844.9224370390275,1922.4612185195137,7.750103447889956e-11,1.6332712959865603e-11,3015.828701891987,3398.5988767746753,2239.5049823446557,0
2025-08-05,53232.506932204065,53490.794506878156,750.0122528293705,2016.5996550070142,1008.2998275035071,5.617414244873942e-11,1.3553380640018986e-11,1789.736640728355,2239.5049823446557,1731.675035861842,0
2025-08-06,58202.310194914135,60962.99821937915,1.9060166778217533e-13,5521.376048930098,2760.688024465049,5.4302029039998704e-11,1.3880341320771095e-11,2382.7486323400844,1731.675035861842,1269.2916789360404,0
2025-08-07,55727.9999063015,58189.16995493483,402.9967178962041,5732.272016762089,2866.1360083810446,1.969241851511548,0.22606381030334521,4068.8061071836087,1269.2916789360404,1353.7950507672376,0
