date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,solver_gap,planner_fallback,solve_seconds,controller_seconds,integer_pairs,refinement_rounds,purchase_kwh,emergency_kwh,unused_kwh,charge_kwh,discharge_kwh,conversion_loss_kwh,total_energy_waste_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-07-12,True,7789.6329249559085,10800.0,Optimal,0.0005162774713040193,False,3.00881980000122,0.26252770000428427,16,4,52225.52382690917,8.30180368893707e-12,14956.539543743338,18291.634643646445,12106.893693813938,3174.3738747884154,18130.913418531753,31566.152439683137,2.7270954383595837e-11,31566.152439683163
2025-07-13,True,10800.0,10800.0,Optimal,0.0007216270913068749,False,1.8004953999916324,0.21857090000412427,25,2,87279.20623201964,4.870770453635487e-12,14613.291395038957,17885.233878845775,14487.03944186508,3398.194436980698,18011.485832019654,56220.65425824796,2.4183650637610298e-11,56220.65425824798
2025-07-14,True,10800.0,10800.0,Optimal,0.0007992679140140561,False,2.1715892999927746,0.3000114000024041,24,4,85604.91553641426,3.746336574295128e-12,10398.637676521168,17887.361280139135,14488.762636912701,3398.5986432264363,13797.236319747604,54794.97067102592,1.8763078202255203e-11,54794.97067102594
2025-07-15,True,10800.0,10800.0,Optimal,0.0009977827984372135,False,1.3533689999894705,0.2562997000059113,22,2,85250.44331621277,1.0466294497746276e-11,9151.597171411388,17630.50295509504,14280.707393626983,3349.7955614680577,12501.392732879445,54967.997706102375,4.398138298000731e-11,54967.99770610242
2025-07-16,True,10800.0,10800.0,Optimal,0.0007486652644045654,False,2.3401688000012655,0.2408224000100745,23,3,83803.19007535613,7.958744774327897e-12,8005.461891940186,19279.814737276996,15616.64993719437,3663.16480008263,11668.626692022817,53872.94092945178,3.674550119736608e-11,53872.94092945182
2025-07-17,True,10800.0,5886.923865718696,Optimal,0.0003885967562646258,False,1.0768142999877455,0.251741400003084,12,2,77229.28641488714,1.1413814338112616e-11,6029.914907377193,15266.968219455068,16788.01277861178,3392.031575124594,9421.946482501788,51155.35254623683,4.569907385842953e-11,51155.35254623687
2025-07-18,True,5886.923865718696,5965.355562385363,Optimal,1.374338723132056e-05,False,1.0822898000042187,0.2243296999949962,8,2,45964.814103860714,7.407408020299044e-12,12146.096492386838,13020.42623407309,10475.956722599203,2466.0378148072205,14612.134307194057,28443.33732554682,2.438221002876162e-11,28443.337325546847
2025-07-19,True,5965.355562385363,10679.598853357582,Optimal,0.0008754866350767515,False,1.57977340000798,0.20933480000530835,17,3,52092.22769215564,4.8407944319706075e-12,17219.001323370612,18145.2018784739,10454.794559688864,2976.1640278128193,20195.16535118343,31075.492039405428,1.5485867366216156e-11,31075.492039405442
2025-07-20,True,10679.598853357582,10800.0,Optimal,0.0008547343365074168,False,1.9417947000038112,0.23079089999373537,21,4,82651.64415237757,1.0484502155350128e-11,6729.0749698669315,19601.21017824111,15768.619212397123,3712.189819201569,10441.2647890685,53463.03699709986,4.206046977373035e-11,53463.0369970999
2025-07-21,True,10800.0,10800.0,Optimal,0.000767188808510531,False,2.549483100010548,0.23385679999773856,21,3,84280.97764394966,8.413270080609436e-12,6497.8038944190275,19965.391576477075,16171.967176946433,3793.4243995306447,10291.228293949673,54481.11866904475,3.7260026619634345e-11,54481.11866904479
2025-07-22,True,10800.0,10634.208799585538,Optimal,0.0009839630816795958,False,1.72987650000141,0.24479219999921042,21,3,83167.87837081224,1.2810641436544756e-11,5705.787492747883,20085.04390405643,16418.097642658726,3832.7374618121685,9538.524954560053,53521.5640256821,5.247698098287401e-11,53521.56402568215
2025-07-23,True,10634.208799585538,9714.19843807172,Optimal,0.0009815509655647175,False,6.953760499993223,0.21171329999924637,2016,5,81378.48811310492,1.77209358298569e-11,3964.3398414290677,21187.42358090339,17989.822425894185,4117.611516523027,8081.951357952094,52838.63882827022,7.649414079935468e-11,52838.6388282703
2025-07-24,True,9714.19843807172,5347.3503936309535,Optimal,0.00030774408560114763,False,8.587834899997688,0.2837147999962326,2016,5,76103.2913704181,1.7609025348974683e-11,3363.3042686083522,16071.991272665584,16948.476170855814,3490.363146250538,6853.667414858891,50497.329697275076,7.046226446760783e-11,50497.32969727515
2025-07-25,True,5347.3503936309535,5660.803849825838,Optimal,4.489645548363715e-06,False,2.080697400000645,0.265424900004291,6,4,45966.52571589521,4.46576109425223e-12,16747.619864884313,12797.253546151771,10083.667261807539,2400.1328281493484,19147.75269303366,28484.179816176387,1.5419725940546413e-11,28484.1798161764
2025-07-26,True,5660.803849825838,10689.803676545416,Optimal,0.0009806362028576935,False,6.39989409998816,0.2334777999931248,2016,5,52762.27762441152,5.644568146223605e-12,16250.919031195795,18506.143065797078,10463.876039248014,3013.2671998294873,19264.186231025284,31696.362062603548,1.765558470256945e-11,31696.362062603566
2025-07-27,True,10689.803676545416,10701.284861119933,Optimal,0.0009619756478064842,False,9.249934399995254,0.2292520000046352,2016,5,80479.40413637662,1714.751758008542,4493.611704495679,21079.059598802174,17063.705208912696,4003.8732053149615,8497.48490981064,52084.351883677475,7116.833756736123,59201.1856404136
2025-07-28,True,10701.284861119933,8765.102712321428,Optimal,0.0009988213192021545,False,5.936871300000348,0.23110509999969508,2016,5,80047.0105388329,2859.3690093769887,3502.2295065519825,16799.140748648537,15349.86794032397,3385.4549571230727,6887.684463675056,51871.428185434444,14721.098355689037,66592.52654112349
2025-07-29,True,8765.102712321428,10800.0,Optimal,0.00015683411243441495,False,9.721233399992343,0.2307981999911135,2016,5,84998.13510241125,1331.4749393214408,4104.36150278514,22761.026473878115,16605.02388493056,4121.105301268985,8225.466804054126,54233.78799499232,5783.894601793596,60017.68259678592
2025-07-30,True,10800.0,8986.223285396825,Optimal,2.169052286736497e-05,False,7.856455100001767,0.264924199989764,2016,5,81990.7280566491,1.3803180820559646e-11,5727.95157926956,19957.481423802175,17797.95899642262,3973.2991419827313,9701.250721252292,52369.00406544862,4.999838987274075e-11,52369.00406544867
2025-07-31,True,8986.223285396825,2978.6402982039476,Optimal,0.0007020595658917465,False,3.3740800999948988,0.23945939999248367,2016,5,76676.00072777165,1.5359713501084116e-11,4536.63611517981,15006.279128414664,17561.910782489467,3451.9513331180747,7988.587448297884,49670.84132633015,6.225994608755059e-11,49670.84132633021
2025-08-01,True,2978.6402982039476,5222.821692268519,Optimal,0.0005807614777882973,False,3.289973999999347,0.21942989999661222,2016,5,45239.16153134605,6.933606466752451e-12,19029.094176932696,15468.128595203041,10509.42090745635,2714.526293682121,21743.62047061482,26924.245372594458,2.523782965946353e-11,26924.245372594483
2025-08-02,True,5222.821692268519,7611.74787208462,Optimal,0.0009886241806378933,False,3.870413600001484,0.21930799999972805,2016,5,43482.83340235016,7.817302360990652e-12,16998.50081680776,17933.02152828728,12375.713876078207,3168.3814723929736,20166.882289200734,25204.637612903243,2.9579783844546624e-11,25204.637612903272
2025-08-03,True,7611.74787208462,7829.886957500001,Optimal,0.00022783658970690937,False,4.475153999999748,0.22921449999557808,2016,5,79644.45630718446,515.8081588514463,13544.95241912496,18839.50993001988,15063.677866442262,3557.69297816224,17102.6453972872,49534.6153020875,2857.4956230743583,52392.110925161855
2025-08-04,True,7829.886957500001,8411.417357460317,Optimal,0.0001431065501163217,False,1.1406544000055874,0.23305579999578185,7,2,78491.46115721183,34.11250972223686,9207.183980268454,17786.090754568402,13883.356151236123,3321.2042033719654,12528.38818364042,49690.58045056357,229.78001545977313,49920.36046602334
2025-08-05,True,8411.417357460317,8302.20356628062,Optimal,0.00010622575154903856,False,1.0915167999919504,0.23205789999337867,10,2,74814.6009429941,1.756172984812565e-11,6080.793564328441,19367.316091547757,15785.818446215411,3690.7114365120437,9771.505000840485,47342.17774997858,5.5153395295270967e-11,47342.17774997864
2025-08-06,True,8302.20356628062,7304.050231126543,Optimal,0.0006425830102213247,False,4.6589463999989675,0.23377740000432823,2016,5,69699.82415205416,1852.3957248459803,714.4175523809696,19061.79504995354,16338.391992101037,3721.5563930065805,4435.97394538755,44605.98973771943,7769.4595008554725,52375.4492385749
2025-08-07,True,7304.050231126543,2759.166257612963,Optimal,1.1038259202891206e-06,False,0.9719422999914968,0.22757210000418127,7,2,67001.06768979377,1.938649241139956e-11,5045.401490433664,13989.876450117576,15422.19550075746,3112.564922873698,8157.966413307361,44227.79854350595,7.241697030924144e-11,44227.798543506025
2025-08-08,True,2759.166257612963,2878.8309117408403,Optimal,0.0001346393841763559,False,5.390718899987405,0.23428380000405014,2016,5,39564.0640070846,7.966079185184327e-12,21112.875359052174,13517.469522722844,10841.452124690415,2556.352743904553,23669.228102956728,23534.593507522815,3.282187199457609e-11,23534.593507522848
2025-08-09,True,2878.8309117408403,8222.457080213426,Optimal,1.0027425062798247e-05,False,3.7527826000005007,0.24739420000696555,2016,5,44929.13894314517,9.878597939660949e-12,17463.445195839307,19655.26945095023,11111.50470364436,3200.138578833285,20663.583774672592,25680.65508557605,3.959377020690269e-11,25680.65508557609
2025-08-10,True,8222.457080213426,8917.412445147374,Optimal,0.0,False,0.19774319999851286,0.24771100000361912,0,0,72386.91571344768,1.6821211090700672e-11,2967.406384746736,18365.423422423184,14250.533143722227,3419.9349137670106,6387.341298513747,46422.16341253649,5.92365609897172e-11,46422.163412536545
2025-08-11,True,8917.412445147374,8216.87114727867,Optimal,1.510288523865725e-06,False,0.6703933999961009,0.2402347000024747,1,1,70972.62908638267,85.50081706350551,3557.526841082225,18788.615247960268,15849.265518929653,3639.8910268993222,7197.417867981547,45469.65358890703,576.0670188680054,46045.72060777504
2025-08-12,True,8216.87114727867,8048.807003038219,Optimal,0.0,False,0.20662179999635555,0.23273260000860319,0,0,73108.91308017667,766.613283071308,2898.536045865029,17724.759985259814,14508.313317876857,3384.51081162341,6283.046857488439,46523.92281948638,3452.778234441012,49976.7010539274
2025-08-13,True,8048.807003038219,8313.30970113267,Optimal,0.0007648523050830074,False,1.9512380999949528,0.22303700000338722,10,4,74083.47596212641,8.756134722237178,4214.871953892337,18517.517182480566,14761.136489524253,3491.8779948618626,7706.7499487542,46980.75171115803,58.86311567019558,47039.61482682823
2025-08-14,True,8313.30970113267,2452.8933651424,Optimal,0.0002757178929020885,False,3.8133273999992525,0.23596269999688957,2016,5,67410.92498820215,133.24812183219618,4296.131850480341,13663.815676904824,16342.06540068415,3182.166612210944,7478.298462691285,44100.059841706905,613.4462139502639,44713.50605565717
2025-08-15,True,2452.8933651424,3199.3683895923414,Optimal,0.00034967713155414324,False,3.9556372000079136,0.22607309999875724,2016,5,40154.37201897269,6.8454686363850215e-12,19548.666426853768,14600.795719898128,11154.817011112538,2699.5036843356506,22248.170111189418,23406.71445287596,2.6144265752314766e-11,23406.714452875985
2025-08-16,True,3199.3683895923414,8457.608286048875,Optimal,0.00032031761644996034,False,6.058564500010107,0.2296204000012949,2016,5,45370.8888284826,5.95745675013859e-12,20017.40246588295,19430.474153274263,11006.268157341274,3165.9660994764567,23183.36856535941,25856.17145401735,2.1415566653359976e-11,25856.17145401737
2025-08-17,True,8457.608286048875,8084.241224338603,Optimal,0.0009949348410600977,False,4.556735000005574,0.22804509999696165,2016,5,69716.66583525403,63.78026964287122,3151.281669293104,19998.953549875612,16535.182730938493,3837.137880647394,6988.419549940499,44861.996651120135,429.9132167411162,45291.90986786125
2025-08-18,True,8084.241224338603,8166.6158044819995,Optimal,0.0004705267089417388,False,4.515867900001467,0.25183629999810364,2016,5,69359.31480186683,66.94468214287548,1009.2823885876176,20782.7597717177,16759.898292962283,3940.486898612024,4949.769287199641,44620.94886139204,451.74567791653135,45072.69453930857
2025-08-19,True,8166.6158044819995,8739.470216713744,Optimal,0.00030398360423026686,False,2.145060100010596,0.2424011000111932,16,4,69827.86145859561,91.27856746033804,1358.4576199231847,19618.175711179974,15375.15335504721,3670.1679439010213,5028.6255638242055,45064.245957876854,615.5999529046269,45679.84591078148
2025-08-20,True,8739.470216713744,8499.110497521116,Optimal,0.0005736369240189295,False,4.568080099998042,0.253682900001877,2016,5,70201.33197127415,3777.090016913403,7.967633333353233,18610.98439716259,15291.22110897506,3560.123007380155,3568.090640713508,45031.48826626762,22184.10249662746,67215.59076289508
2025-08-21,True,8499.110497521116,2983.7815466005304,Optimal,2.773244084027634e-05,False,3.9213464000058593,0.2570460999995703,2016,5,68602.28922573266,1.4226758660029759e-11,5285.939055381652,12819.61969919066,15347.688012172963,2987.2606379382846,8273.199693319937,44779.87160545323,5.454898326096025e-11,44779.87160545328
2025-08-22,True,2983.7815466005304,2924.433809821609,Optimal,4.0792337287214275e-06,False,3.246927300002426,0.22792749998916406,2016,5,39565.537588604755,461.34317772834225,16163.326935028967,14138.933654764007,11505.949223459875,2692.3321680830536,18855.65910311202,23200.44658432941,2803.498246854411,26003.94483118382
2025-08-23,True,2924.433809821609,7872.587380370375,Optimal,0.0002271928095738624,False,1.9172934999951394,0.23685380000097211,9,4,45131.816079850774,8.43000669270566e-12,14465.686960352004,19383.07766318362,11246.954693684844,3187.9693989500115,17653.65635930202,25594.525250444134,3.267147730134923e-11,25594.525250444167
2025-08-24,True,7872.587380370375,7818.776938198103,Optimal,0.00049138315358936,False,5.361993900005473,0.22886610000568908,2016,5,73926.52562668498,1.796462978376212e-11,6196.143543928242,21290.64209146561,17293.849492042187,4050.603041595693,10246.746585523935,47039.64139497252,6.106132527383679e-11,47039.641394972576
2025-08-25,True,7818.776938198103,7951.16813,Optimal,0.00019780758870637714,False,0.75021420000121,0.2884030999994138,7,1,73564.89860444491,1412.797146274229,304.67129166668076,19898.870367179454,15998.932924793651,3767.546250583907,4072.217542250588,46627.53109601525,7619.39483420843,54246.92593022368
2025-08-26,True,7951.16813,8120.593971132778,Optimal,0.0008298067462016944,False,4.250005999987479,0.22990730000310577,2016,5,73409.03346282513,7.237579166683177,3881.384865775266,20282.023872966885,16275.956080083679,3836.641951750431,7718.026817525697,46740.1395564035,48.7885211625634,46788.92807756606
2025-08-27,True,8120.593971132778,8304.815865427692,Optimal,8.977934138270792e-05,False,5.049252999990131,0.2306137999985367,2016,5,73298.09009423816,1.8207046981189023e-11,1135.5307410849487,21487.425166427038,17239.01467994048,4064.188592191646,5199.719333276595,47141.49957576907,6.320415033012061e-11,47141.499575769136
2025-08-28,True,8304.815865427692,3438.5186674566303,Optimal,9.458833388496667e-06,False,3.6081279999925755,0.21284100000048056,2016,5,69466.16103867575,289.3006833333499,445.794610515894,15376.524243862254,16834.65211570238,3408.169326130935,3853.963936646829,45878.174371082685,1372.166843416723,47250.34121449941
