timestamp,date,interval_start,interval_end,evaluation,price_yuan_per_kwh,predicted_load_kwh,predicted_pv_kwh,load_kwh,pv_kwh,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,conversion_loss_kwh,total_energy_waste_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,solver_status,planner_fallback,dispatch_fallback
2025-08-08 12:30:00,2025-08-08,12:30,12:40,True,0.4113,722.1194833333334,1521.2049444444444,695.6115166666667,1642.5542166666667,0.0,833.3333333333333,0.0,0.0,113.60936666666669,83.3333333333333,196.9427,3850.0,4600.0,0.0,0.0,Optimal,False,False
2025-08-08 12:40:00,2025-08-08,12:40,12:50,True,0.5682,718.1822166666667,1500.1596,699.9740333333333,1596.6508000000001,0.0,722.2222222222222,0.0,0.0,174.45454444444465,72.2222222222222,246.67676666666685,4600.0,5250.0,0.0,0.0,Optimal,False,False
2025-08-08 12:50:00,2025-08-08,12:50,13:00,True,0.8279,735.9549999999999,1476.9583333333333,716.4733333333334,1506.39375,0.0,722.2222222222222,0.0,0.0,67.69819444444443,72.2222222222222,139.92041666666663,5250.0,5900.0,0.0,0.0,Optimal,False,False
2025-08-08 13:00:00,2025-08-08,13:00,13:10,True,0.8636,747.3162333333333,1403.9803000000002,693.2126833333333,1516.3378666666667,0.0,611.1111111111111,0.0,0.0,212.01407222222235,61.11111111111109,273.12518333333344,5900.0,6450.0,0.0,0.0,Optimal,False,False
2025-08-08 13:10:00,2025-08-08,13:10,13:20,True,0.8416,734.0665,1386.9357055555556,713.4290666666667,1537.5261,0.0,611.1111111111111,0.0,0.0,212.98592222222226,61.11111111111109,274.09703333333334,6450.0,7000.0,0.0,0.0,Optimal,False,False
2025-08-08 13:20:00,2025-08-08,13:20,13:30,True,0.8618,710.2583333333333,1424.6229166666665,747.7533333333334,1525.8999999999999,0.0,722.2222222222222,0.0,0.0,55.92444444444425,72.2222222222222,128.14666666666645,7000.0,7650.0,0.0,0.0,Optimal,False,False
2025-08-08 13:30:00,2025-08-08,13:30,13:40,True,0.8623,708.25065,1406.7928333333336,685.0566333333333,1524.9295333333332,0.0,666.6666666666666,0.0,0.0,173.20623333333333,66.66666666666664,239.87289999999996,7650.0,8250.0,0.0,0.0,Optimal,False,False
2025-08-08 13:40:00,2025-08-08,13:40,13:50,True,0.9026,716.9881,1369.433622222222,668.19385,1509.4604833333333,0.0,611.1111111111111,0.0,0.0,230.1555222222222,61.11111111111109,291.2666333333333,8250.0,8800.0,0.0,0.0,Optimal,False,False
2025-08-08 13:50:00,2025-08-08,13:50,14:00,True,0.9754,730.0016666666667,1341.7583333333334,729.3649999999999,1492.46875,0.0,555.5555555555555,0.0,0.0,207.54819444444456,55.55555555555554,263.1037500000001,8800.0,9300.0,0.0,0.0,Optimal,False,False
2025-08-08 14:00:00,2025-08-08,14:00,14:10,True,1.0002,755.0617333333333,1306.9220055555554,753.2288166666667,1506.3585666666668,0.0,444.44444444444446,0.0,0.0,308.6853055555556,44.444444444444436,353.12975000000006,9300.0,9700.0,0.0,0.0,Optimal,False,False
