date,plan_fee_yuan,emergency_fee_yuan,emergency_kwh,adjustment_abs_kwh,increase_fee_yuan,refund_yuan,decrease_penalty_yuan,base_plan_fee_yuan,final_contract_fee_yuan,bill_identity_error_yuan,total_fee_yuan,start_soc_kwh,end_soc_kwh,unused_kwh,conversion_loss_kwh
2025-05-19,35203.44616974856,362.5281158333856,53.75166666668075,1746.2926494076169,975.4994857326071,-403.6993956634381,201.84969783171906,34429.79638184767,34676.42997667264,0.0,35565.97428558195,2184.7928390259494,1838.9070591549414,6112.720945879275,3436.853170138379
2025-05-20,37432.54716973522,14.691315833402328,6.7283333333510935,3662.447399814568,3041.6676482932767,-26.76776403355918,13.38388201677959,34404.263403458724,36405.274071620675,7.275957614183426e-12,37447.23848556862,1838.9070591549414,1455.8002990020561,2758.8097880837468,3531.3138802779686
2025-05-21,38127.82299452008,2.886856598216525e-11,8.217870828275409e-12,6700.79772359433,5207.880328466456,-211.6777910100554,105.8388955050277,33025.78156155866,36286.023989526235,0.0,38127.82299452011,1455.8002990020561,1683.0070541283292,4090.6160841648266,3351.7637693894176
2025-05-22,36312.91465043906,4.431002298410647e-11,1.2594814080557626e-11,1621.9125351427112,1148.3284054540654,-63.199769932165296,31.599884966082648,35196.18612995108,35898.53863032162,0.0,36312.9146504391,1683.0070541283292,2766.5054702979805,2560.652447052352,3493.228269189284
2025-05-23,15925.601051854981,3.627828409902279e-11,8.21354095847937e-12,1088.9531212442657,1402.4853757576939,0.0,0.0,14523.115676097288,15458.105926602419,-1.8189894035458565e-12,15925.601051855017,2766.5054702979805,2969.5217483888923,19202.348424742217,2168.147598359702
2025-05-24,14940.5535180624,2.3718169428477153e-11,5.800249169851668e-12,265.3093292631536,0.0,-314.90724764010986,157.45362382005493,15098.007141882455,14783.099894242345,0.0,14940.553518062423,2969.5217483888923,2872.561890079298,21204.150900226687,2192.0387232604985
2025-05-25,36100.90247964728,59.71963310004653,27.402750000013015,2719.91728606223,1146.7358979660594,-577.3307474135795,288.66537370678975,35242.831955388014,35429.99180661848,-7.275957614183426e-12,36160.622112747325,2872.561890079298,2924.849626698025,4892.320192980077,3154.601543345366
2025-05-26,40421.78417652129,21.955045950030136,10.228300000008995,7320.163600254158,6046.788219037189,-9.860380736024688,4.930190368012344,34379.926147852115,38401.257913140886,-7.275957614183426e-12,40443.73922247132,2924.849626698025,2557.5501667332614,4222.283265321895,3159.8725675160977
2025-05-27,37304.95328542586,3.176943108584851e-11,9.250544774630498e-12,5737.633924018114,3761.5929385100203,-736.4485012421296,368.2242506210648,33911.5845975369,35682.864721968115,7.275957614183426e-12,37304.95328542589,2557.5501667332614,2369.6405105306235,5193.335724598175,3306.1952718059465
2025-05-28,38122.1843683501,5.137313807690447e-11,1.4161116723698797e-11,1709.5515337094882,2169.5207341884898,-89.29179002224193,44.64589501112096,35997.30952917274,37354.36489527615,0.0,38122.18436835015,2369.6405105306235,2380.125965196804,5781.50815883583,3443.8981850372306
2025-05-29,40242.29845072463,5.112871215295911e-11,1.468469790211202e-11,5817.116437731014,3516.915816234568,-593.8677472852503,296.93387364262514,37022.31650813269,38773.059305003815,0.0,40242.29845072468,2380.125965196804,3064.87539089507,5096.61558301081,3584.359390948654
2025-05-30,15764.872506019996,2.174649016417618e-11,5.568767669217323e-12,431.733143115667,584.3752046111649,-8.919396289814713,4.459698144907357,15184.956999553739,15565.621073004702,-1.8189894035458565e-12,15764.872506020018,3064.87539089507,3442.780271195104,18538.982640960705,2237.037102129027
2025-05-31,15992.908166940917,1.5688510879297013e-11,4.544697951303078e-12,1539.874054029094,0.0,-1556.6394732820213,778.3197366410106,16771.227903581927,15214.588430299906,0.0,15992.908166940933,3442.780271195104,2895.642983662323,17843.320380697503,2188.773075397262
2025-06-01,49288.8511186878,3613.2870044318634,1035.6673448568044,5696.534528888678,5113.30845667277,-1749.5446261095954,874.7723130547977,45050.31497506983,46709.642653408744,0.0,52902.138123119665,2895.642983662323,1200.0,2343.295303295149,3746.877030314052
2025-06-02,50251.97095678319,2541.0228041485734,728.7211096336548,10494.854923321562,5264.556760838595,-4402.805710623529,2201.4028553117646,47188.81705125635,46295.71584785856,0.0,52792.993760931764,1200.0,1884.5597427645143,535.8735420168973,4178.859066445647
2025-06-03,49330.28845956228,1268.2750112109652,429.3226586210112,4546.660331902762,5557.648454624365,-162.3934962049276,81.1967481024638,43853.83675304038,47396.54222658502,7.275957614183426e-12,50598.563470773246,1884.5597427645143,2308.245627737152,3165.633126727107,3814.3745904392376
