date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solve_seconds,controller_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-06-05,True,7394.280892962961,1200.0,Optimal,False,0.0,0.07723369999439456,0.04002349999791477,58993.45085344136,12738.018341358027,15892.647660166667,9600.278802750003,599.0409583333392,36215.93106350022,42496.05123718374,0,78711.98230068396
2025-06-06,True,1200.0,1200.0,Optimal,False,0.0,0.12593700000434183,0.03972129999601748,28288.52803803155,13856.537732475994,11223.795563305555,7365.628864472229,2166.419333333341,14335.174632176824,32746.67494525682,0,47081.84957743364
2025-06-07,True,1200.0,7497.888658148147,Optimal,False,0.0,0.08920269999362063,0.04154279999784194,36071.89662866941,20071.6628175583,10589.94708988889,5256.810632333337,720.4783666666732,17879.4795640021,24409.650090901065,0,42289.12965490317
2025-06-08,True,7497.888658148147,7441.735653796297,Optimal,False,0.0,0.07330350000120234,0.04005939999478869,73200.62541505761,16970.855055967084,13796.930299250003,4102.809373861122,8944.586765534992,43878.996935452175,20682.914231889237,0,64561.911167341415
2025-06-09,True,7441.735653796297,7420.969406944444,Optimal,False,0.0,0.07144309999421239,0.04190810000000056,70745.93971481481,21427.720973010975,17375.14361030556,5950.274592472229,1710.9242112482953,42132.49743054076,29225.89385568556,0,71358.39128622632
2025-06-10,True,7420.969406944444,9474.807292700618,Optimal,False,0.0,0.08036280001397245,0.040473800007021055,79694.2021210391,23597.718948851165,17265.698251388887,679.9625888889072,2423.699779132387,49390.47874350315,3228.919974422277,0,52619.398717925425
2025-06-11,True,9474.807292700618,9004.204217499999,Optimal,False,0.0,0.07169909999356605,0.041007299994817004,76045.11468803155,20420.291566100826,16963.978936222225,5246.310556833348,1750.666298319632,47406.42219947199,23273.697016539038,0,70680.11921601102
2025-06-12,True,9004.204217499999,2969.4597256327156,Optimal,False,0.0,0.1096930999920005,0.03990679999697022,71386.17067680607,14721.705028772292,17355.851115986112,1155.0507955137361,2722.976126200292,45706.273689816415,5121.328588376458,0,50827.60227819288
2025-06-13,True,2969.4597256327156,3160.9269752390996,Optimal,False,0.0,0.13160350000543986,0.039409899996826425,34507.01734537037,11611.970437637174,9233.375529840367,1811.0671915416744,5594.175929115237,19996.99971800788,6768.098300635985,0,26765.098018643865
2025-06-14,True,3160.9269752390996,8548.01057322531,Optimal,False,0.0,0.10020190000068396,0.04035569999541622,41072.99679436739,17995.73521936739,9728.170289499998,964.6361730000082,7576.725287500009,22666.029348314725,3042.6534749854773,0,25708.6828233002
