issue_date,target_time,virtual_next_day,forecast_load_kwh,forecast_pv_kwh,safety_margin_kwh,planned_purchase_kwh,planned_charge_kwh,planned_discharge_kwh,planned_unused_kwh,planned_soc_start_kwh,planned_soc_end_kwh
2025-02-01,2025-02-01 11:10:00,False,720.0337083333334,1041.4380952380952,34.70118619047635,0.0,286.70320071428546,0.0,0.0,3622.7845240714255,3880.8174047142825
2025-02-01,2025-02-01 11:20:00,False,689.4483333333333,1033.4678571428572,28.772738095238154,0.0,315.2467857142857,0.0,0.0,3880.8174047142825,4164.53951185714
2025-02-01,2025-02-01 11:30:00,False,723.8404,1052.3899095238096,43.79324095238104,0.0,284.75626857142856,0.0,0.0,4164.53951185714,4420.820153571425
2025-02-01,2025-02-01 11:40:00,False,727.3426083333334,1067.3218238095237,39.41894095238089,0.0,300.5602745238094,0.0,0.0,4420.820153571425,4691.324400642854
2025-02-01,2025-02-01 11:50:00,False,711.6958333333333,1061.3401785714284,33.365690476190544,517.0546785714288,833.3333333333333,0.0,0.0,4691.324400642854,5441.324400642854
2025-02-01,2025-02-01 12:00:00,False,689.0861166666666,1048.1504166666668,70.11566428571439,544.3846976190474,833.3333333333333,0.0,0.0,5441.324400642854,6191.324400642854
2025-02-01,2025-02-01 12:10:00,False,685.4945333333333,1039.5943238095238,69.57102523809517,548.804568095238,833.3333333333333,0.0,0.0,6191.324400642854,6941.324400642854
2025-02-01,2025-02-01 12:20:00,False,696.4258333333332,1036.8455357142857,53.18740476190479,546.1010357142856,833.3333333333333,0.0,0.0,6941.324400642854,7691.324400642854
2025-02-01,2025-02-01 12:30:00,False,688.32025,1031.774961904762,39.01136428571417,528.8899857142854,833.3333333333333,0.0,0.0,7691.324400642854,8441.324400642854
2025-02-01,2025-02-01 12:40:00,False,681.9405583333333,1019.0579261904761,61.012071904761825,0.0,276.10529595238097,0.0,0.0,8441.324400642854,8689.819166999996
2025-02-01,2025-02-01 12:50:00,False,675.9875,1007.1098214285714,60.131047619047614,0.0,270.9912738095238,0.0,0.0,8689.819166999996,8933.711313428568
2025-02-01,2025-02-01 13:00:00,False,680.8144416666667,1007.5323095238097,45.644057142857086,0.0,281.07381071428597,0.0,0.0,8933.711313428568,9186.677743071426
2025-02-01,2025-02-01 13:10:00,False,669.3692583333334,994.5374047619049,27.294766190476324,0.0,297.87338023809514,0.0,0.0,9186.677743071426,9454.763785285711
2025-02-01,2025-02-01 13:20:00,False,658.4825000000001,968.9669642857143,17.458952380952365,0.0,293.02551190476186,0.0,0.0,9454.763785285711,9718.486745999997
2025-02-01,2025-02-01 13:30:00,False,671.0373166666666,955.2663714285716,26.995142380952213,0.0,257.2339123809528,0.0,0.0,9718.486745999997,9949.997267142855
2025-02-01,2025-02-01 13:40:00,False,679.4209,929.2839642857143,67.0990576190478,0.0,182.76400666666655,0.0,0.0,9949.997267142855,10114.484873142856
2025-02-01,2025-02-01 13:50:00,False,664.5374999999999,887.6767857142856,17.667523809523782,0.0,205.47176190476193,0.0,0.0,10114.484873142856,10299.40945885714
2025-02-01,2025-02-01 14:00:00,False,655.0320416666666,852.0689857142859,38.5236419047619,0.0,158.51330214285736,0.0,0.0,10299.40945885714,10442.071430785712
2025-02-01,2025-02-01 14:10:00,False,632.6707833333332,811.3440119047619,36.21408285714288,0.0,142.4591457142858,0.0,0.0,10442.071430785712,10570.28466192857
2025-02-01,2025-02-01 14:20:00,False,618.0725,764.2705357142856,18.4282857142857,0.0,127.76974999999993,0.0,0.0,10570.28466192857,10685.27743692857
2025-02-01,2025-02-01 14:30:00,False,631.84355,722.5709476190476,0.0,0.0,90.72739761904757,0.0,0.0,10685.27743692857,10766.932094785714
2025-02-01,2025-02-01 14:40:00,False,638.1531916666667,676.7672238095238,1.871915238095165,0.0,36.74211690476193,0.0,0.0,10766.932094785714,10800.0
