date,total_cost_yuan_new,total_cost_yuan_baseline,saving_yuan
2025-11-07,19191.276755694864,21050.54484527833,1859.2680895834674
2025-11-08,19720.74950010247,27836.53818708516,8115.788686982691
2025-11-09,49563.3634441142,57867.67315540573,8304.309711291535
2025-11-10,50046.68789321783,61252.16790199068,11205.48000877285
2025-11-11,50842.64056636722,49736.468011927645,-1106.172554439574
2025-11-12,51083.83919426635,52785.67314565118,1701.833951384826
2025-11-13,50551.766305319456,59448.2962403552,8896.529935035745
2025-11-14,19310.49840784485,20852.049259689145,1541.5508518442948
2025-11-15,19774.17576829657,21784.735211375,2010.5594430784295
2025-11-16,51941.97994143444,56368.960972403365,4426.981030968927
2025-11-17,52464.45282174826,52828.79686041804,364.3440386697839
2025-11-18,52135.608200109695,60598.032808018936,8462.42460790924
2025-11-19,52362.50200374494,60126.22279383428,7763.720790089334
2025-11-20,52197.04982600241,58945.722886881485,6748.673060879075
2025-11-21,19873.723689918665,21936.98972467167,2063.2660347530036
2025-11-22,20098.457205804592,21893.368362566664,1794.9111567620712
2025-11-23,53079.32684643624,55272.90444268418,2193.5775962479383
2025-11-24,53200.28384493211,60346.23369481834,7145.949849886223
2025-11-25,53073.79989678321,62514.86492346348,9441.06502668027
2025-11-26,53371.7556686872,58080.03260368121,4708.276934994014
2025-11-27,53111.98418788171,55386.32079073399,2274.3366028522796
2025-11-28,20520.136482502145,24266.55415357333,3746.4176710711836
2025-11-29,21160.500034919143,38002.3611557456,16841.86112082646
2025-11-30,55264.51550353123,59119.645302746656,3855.1297992154286
2025-12-01,71856.07916978275,79696.37421835822,7840.29504857547
2025-12-02,75741.98130378475,94553.79131928417,18811.810015499417
2025-12-03,64981.72992242819,80721.58923778275,15739.859315354566
2025-12-04,69242.22721212194,82721.32759386313,13479.100381741184
2025-12-05,29740.0335901045,51443.46988266098,21703.436292556482
2025-12-06,37680.82217961464,58107.59217239217,20426.769992777532
2025-12-07,61130.29218633005,77537.93376982218,16407.641583492128
2025-12-08,60517.72734650985,65508.47676034913,4990.749413839279
2025-12-09,61494.89011392949,64538.02380659236,3043.133692662872
2025-12-10,60144.51102612589,66682.34975016197,6537.838724036083
2025-12-11,67342.40084462719,62691.41149933699,-4650.989345290203
2025-12-12,28489.80184514398,37936.614002801165,9446.812157657187
2025-12-13,29034.909349232712,28466.44097629348,-568.4683729392309
2025-12-14,65426.59569325283,62972.356925889886,-2454.238767362942
