date,start,end,intervals,emergency_kwh,cost_yuan
2025-11-04,00:30,00:50,2,69.54054909722231,148.5206252195835
2025-11-04,05:40,06:10,3,50.8860361111125,205.15280939445068
2025-11-04,06:30,06:40,1,519.8790166666654,2235.739711174994
2025-11-04,20:20,20:30,1,169.39685862103022,1142.4971129695384
2025-11-04,21:10,21:20,1,5.577676279166599,26.1342022060351
2025-11-05,00:20,00:50,3,63.116107847222,134.77742227628426
2025-11-05,01:00,01:30,3,69.01996444444433,148.25609406305531
2025-11-05,02:00,02:30,3,43.80333777777764,94.56825005819415
2025-11-05,02:50,03:20,3,38.64989111111106,84.44115465624989
2025-11-05,03:50,04:00,1,3.0581360243057363,6.6942597572052565
2025-11-05,06:30,07:10,4,342.66713565476266,1463.4941535665855
2025-11-05,09:20,09:50,3,319.3314520012897,1514.1202397645884
2025-11-05,10:00,10:10,1,26.883333333333397,133.327891666667
2025-11-06,00:20,00:40,2,39.72301597222258,84.81291867541745
2025-11-06,01:30,02:00,3,75.07867750000003,162.34542356503476
2025-11-06,02:30,03:00,3,88.3535320833331,191.84489780058976
2025-11-06,05:40,05:50,1,21.705208333333417,61.94666458333357
2025-11-06,06:30,07:00,3,73.00188409722125,311.31094265563564
2025-11-06,07:20,07:30,1,12.189818541666682,46.58948646625006
2025-11-06,07:40,07:50,1,164.69172516537603,708.1744182111169
2025-11-06,08:50,10:40,11,2160.560333333333,10609.426085783332
2025-11-07,08:10,08:30,2,130.8955812880938,712.9220582545113
2025-11-09,00:20,00:40,2,37.39875479166676,79.83648084052103
2025-11-09,01:10,01:30,2,33.32633944444433,71.3776601416317
2025-11-09,02:10,02:20,1,8.104332904167382,17.52156773880988
2025-11-09,07:00,07:20,2,20.554987876984114,82.85029909611106
2025-11-09,14:40,14:50,1,216.25388333333433,1013.7982050666712
2025-11-09,15:10,16:10,6,303.7180665476194,1129.9235598505275
2025-11-09,16:20,16:30,1,8.07752083333321,35.50474282291613
2025-11-09,16:50,17:00,1,1.31164298611111,6.075530311666661
2025-11-09,17:20,17:30,1,3.4014932638890514,16.772763284236913
2025-11-09,20:30,20:40,1,40.21910273204412,280.5684606587398
2025-11-09,20:50,21:10,2,50.227193324999895,230.64275024194956
2025-11-10,00:20,00:40,2,44.586055000000215,95.19842209104212
2025-11-10,01:10,01:30,2,48.60650541666678,104.26331205281275
2025-11-10,07:00,07:10,1,6.938841458333513,28.074552540417397
2025-11-10,09:10,10:50,10,918.9282512885899,4420.171735801027
2025-11-10,15:40,16:40,6,275.2465305555548,1151.4968733699618
2025-11-10,17:40,17:50,1,3.5951752472217553,19.30968625282805
2025-11-10,20:10,20:20,1,13.974148150692258,93.62679260963813
2025-11-10,20:30,20:40,1,135.3738666666667,944.3680938666668
2025-11-10,20:50,21:00,1,37.86520781111135,176.67905964664556
2025-11-10,21:40,21:50,1,6.9490843805552664,26.97634556531554
2025-11-11,01:40,02:00,2,17.370979722222273,37.57090236715289
2025-11-11,06:20,06:30,1,2.0516666666666197,8.98527416666646
2025-11-11,07:20,07:30,1,3.65898520833332,13.984641466249949
2025-11-11,09:30,09:50,2,393.314457891668,1865.568413352648
2025-11-11,10:00,10:20,2,138.64626666666692,677.7541441750011
2025-11-12,00:20,00:30,1,10.320186805555522,22.028438736458263
2025-11-12,06:20,06:30,1,11.773333333333198,51.56131333333274
2025-11-12,09:30,09:50,2,260.78706076041544,1230.7522138082077
2025-11-12,10:00,10:40,4,165.6893333333328,810.0910665666642
2025-11-12,20:30,20:40,1,7.186209790275939,50.13099949696495
2025-11-13,00:50,01:20,3,12.63929458333348,27.223232760104484
2025-11-13,02:00,02:20,2,26.42752069791793,56.76220825203917
2025-11-13,06:00,06:10,1,2.0105333333339104,9.417338133336036
2025-11-13,06:50,07:00,1,27.511377777777625,114.63991119999936
2025-11-13,14:40,14:50,1,195.6822658076378,917.3584621062059
2025-11-13,15:10,15:20,1,17.001732708333066,61.35075247801987
2025-11-13,20:30,20:40,1,80.29142027777698,560.1129478577722
2025-11-14,00:10,00:40,3,33.910115486111124,72.22642279114586
2025-11-14,01:50,02:10,2,28.073780587500085,60.43431562948143
2025-11-15,00:00,00:10,1,11.780432916666769,25.021639515000217
2025-11-15,00:50,01:10,2,9.354733958333213,20.043920964062245
2025-11-15,02:40,02:50,1,0.07629916666672898,0.16537844375013505
2025-11-15,03:10,04:20,7,122.15175680555564,267.74372878385435
2025-11-15,04:30,04:50,2,12.390485347222409,27.286827925243472
2025-11-15,05:10,05:20,1,5.516909513889004,12.244780666076645
2025-11-16,00:40,01:00,2,39.55681076388885,84.65064681565963
2025-11-16,06:40,06:50,1,14.08686812499991,59.46067035562462
2025-11-16,09:30,09:50,2,344.0896774298583,1637.4114180220622
2025-11-16,10:00,10:50,5,680.4877165277775,3234.321178220138
2025-11-17,00:50,01:20,3,108.79719062499987,233.8560402711456
2025-11-17,01:40,02:10,3,43.43151854166672,93.6497318371876
2025-11-17,10:20,10:40,2,86.09790034722316,418.98058162448365
2025-11-18,00:40,01:30,5,69.92395527777751,150.14670677999942
2025-11-18,02:00,02:10,1,0.8410769444444668,1.805371661250048
2025-11-18,14:30,14:50,2,482.00450529166534,2314.601252855451
2025-11-19,00:30,01:00,3,56.95189159722224,121.78148246090282
2025-11-19,01:30,02:00,3,31.5109206249997,68.11150081531184
2025-11-19,02:20,02:30,1,13.919849791666593,30.393992020104005
2025-11-19,03:00,03:30,3,72.28735479166664,157.83537868531243
2025-11-19,03:50,04:00,1,13.863159737497995,30.346456665383112
2025-11-19,05:40,06:00,2,27.501633333334098,80.83792903333666
2025-11-19,06:30,07:20,5,38.45465361249878,156.90027598756495
2025-11-19,09:30,09:50,2,449.45341949791515,2129.0558338127753
2025-11-19,10:10,10:40,3,395.2985833333331,1903.9207810166654
2025-11-19,16:10,16:20,1,1.8455013194445655,7.860912870174127
2025-11-19,21:00,21:10,1,19.35584138889135,87.75938485723339
2025-11-20,00:50,01:10,2,29.38277034722205,63.16064238183991
2025-11-20,01:40,01:50,1,0.44007479166657504,0.9534220361456348
2025-11-20,05:40,05:50,1,0.6627805555555142,1.8915757055554376
2025-11-20,14:40,14:50,1,371.7820333333333,1742.9141722666664
2025-11-21,00:10,00:20,1,1.870319583333412,3.969753315625167
2025-11-21,00:50,01:00,1,5.967775624999945,12.785959276562382
2025-11-21,01:30,01:50,2,37.465061041666615,80.97691341614572
2025-11-21,02:00,02:20,2,15.704601249999996,33.85226439416666
2025-11-21,02:30,03:00,3,62.26907041666658,135.2328023556248
2025-11-21,03:20,04:00,4,140.8375600000001,306.93468197614607
2025-11-21,04:30,04:50,2,20.891891805555474,45.92354725354149
2025-11-21,05:40,05:50,1,331.93989714305735,947.3564664462857
2025-11-21,07:30,07:40,1,332.1531166666666,1145.7621759416663
2025-11-22,00:00,00:20,2,42.972220625000034,91.23236112875009
2025-11-22,00:30,00:50,2,16.77987826388886,35.837212627916614
2025-11-22,02:10,02:30,2,29.616028541666708,64.30170553447925
2025-11-22,02:50,03:10,2,43.020734583333365,93.90287108708341
2025-11-22,03:40,05:20,10,124.67321458333345,273.35527704621546
2025-11-22,05:40,05:50,1,194.5330106194461,555.1972123078991
2025-11-22,07:30,07:40,1,337.96703333333335,1165.8172814833333
2025-11-23,00:30,00:50,2,58.70608520833321,125.38250535770806
2025-11-23,05:40,05:50,1,17.356497222222174,49.53544307222209
2025-11-23,07:20,07:30,1,21.583962291666808,82.49390387875054
2025-11-23,09:30,09:50,2,517.9527007722234,2452.7537224947027
2025-11-23,10:00,10:50,5,775.4143720833339,3692.871212181253
2025-11-24,00:50,01:30,4,53.00902958333336,113.80209596229172
2025-11-24,06:00,06:10,1,18.8396666666672,88.24499866666916
2025-11-24,20:30,21:00,3,88.07709444999898,521.1944396690262
2025-11-25,01:40,01:50,1,1.1525096645830444,2.4969121883191656
2025-11-25,02:20,02:40,2,32.28401470000013,70.40598076495027
2025-11-25,04:00,04:20,2,70.10418429166691,154.07498699131304
2025-11-25,04:40,05:00,2,45.25609958333437,99.67942242875228
2025-11-25,10:10,10:30,2,276.20213333333334,1321.856804075
2025-11-26,00:50,01:00,1,23.855624999999918,51.110676562499826
2025-11-26,06:00,06:10,1,32.99316666666732,154.53999266666975
2025-11-26,07:10,07:20,1,25.31487041666651,100.90507348083271
2025-11-26,10:10,10:40,3,316.7750319826383,1519.6283354552559
2025-11-26,14:40,14:50,1,223.20592152777624,1046.389360122215
2025-11-27,00:30,00:40,1,5.14630458333329,10.992506589999907
2025-11-27,01:30,01:50,2,23.497460833333434,50.79760171354189
2025-11-27,05:40,05:50,1,18.025972222222094,51.44612472222186
2025-11-27,14:40,14:50,1,143.50718333333265,672.7616754666634
2025-11-27,16:10,16:30,2,53.933055763890344,233.46845761462427
2025-11-28,00:10,00:50,4,33.79646749999995,72.04964761354155
2025-11-28,01:10,01:30,2,7.892594583333391,16.951698261250126
2025-11-28,03:40,03:50,1,12.213244583333335,26.624873191666673
2025-11-28,04:00,04:30,3,93.90782583333333,206.17829188208336
2025-11-28,04:50,05:00,1,48.4527916666666,106.47500968749983
2025-11-28,05:40,05:50,1,467.04328333333336,1332.9415306333335
2025-11-28,07:30,07:40,1,94.82142659652897,327.08651104472665
2025-11-29,00:00,00:10,1,0.4520570833333295,0.9601692449999919
2025-11-29,01:50,02:00,1,32.014875000000075,69.00806306250016
2025-11-29,02:20,02:40,2,14.493964166666672,31.640338431666677
2025-11-29,03:40,04:00,2,36.18071041666673,78.89713233333347
2025-11-29,04:20,04:40,2,54.644779166666694,119.32267464791673
2025-11-29,05:40,05:50,1,448.21506666666664,1279.2058002666668
2025-11-29,07:30,07:40,1,346.6729499999999,1195.8483410249994
2025-11-29,14:50,15:10,2,86.8200743055553,289.13569937499915
2025-11-30,01:10,01:50,4,31.449818333333155,67.77025164604129
2025-11-30,05:40,05:50,1,4.719763750000084,13.470205742500239
2025-11-30,06:00,06:10,1,6.062833333334083,28.398311333336846
2025-11-30,09:30,09:40,1,231.8340851027775,1092.170374919185
2025-11-30,10:00,10:40,4,535.6506999999995,2593.0451063583305
2025-12-01,00:20,01:00,4,52.68536624999979,112.57155392604123
2025-12-01,01:20,05:30,25,1683.6819670833336,3671.0119917995844
2025-12-01,05:40,05:50,1,108.20927486111111,308.8292704536111
2025-12-01,06:00,07:30,9,789.4819634027778,3312.465918585
2025-12-01,07:40,08:10,3,158.71829472222282,854.7515777888923
2025-12-01,09:20,10:50,9,2265.7325740000006,10899.33527725
2025-12-01,14:40,14:50,1,444.73395000000016,2084.9127576000005
2025-12-02,00:30,05:30,30,1685.4320454166668,3670.751261157917
2025-12-02,05:40,05:50,1,85.82195527777787,244.93586036277807
2025-12-02,06:00,07:30,9,745.9157143055553,3153.957002732152
2025-12-02,07:40,08:20,4,296.77774555555584,1580.3598695993073
2025-12-02,09:20,09:50,3,1497.4820333333337,7164.349004650001
2025-12-02,10:00,10:50,5,1340.5338450416702,6385.577208042496
2025-12-02,14:40,14:50,1,104.28035716111145,488.86631437129046
2025-12-02,20:30,21:00,3,178.34759549305022,1221.9351629328519
2025-12-02,21:10,21:50,4,96.53273716666642,449.91884176316546
2025-12-03,00:20,05:30,31,1522.715455277778,3314.0424573463897
2025-12-03,05:40,07:30,11,1004.6032280402783,4236.478449068095
2025-12-03,07:40,08:10,3,179.95852694444523,937.0223297398658
2025-12-03,09:30,09:50,2,814.3668499999999,3865.4040932499993
2025-12-03,10:10,10:30,2,396.2898500000007,1895.670018400003
2025-12-03,14:40,14:50,1,395.9623143916705,1856.271329868151
2025-12-04,00:40,05:30,29,1671.5249329166663,3642.0022634924985
2025-12-04,05:40,05:50,1,85.53959791666671,244.1300124541668
2025-12-04,06:00,07:30,9,1278.1573074486114,5584.387816603254
2025-12-04,07:40,08:20,4,169.05125152777828,945.7204666531279
2025-12-04,09:20,09:50,3,911.4170499999996,4329.108583849998
2025-12-04,10:10,10:50,4,712.0654416666664,3400.944058199999
2025-12-04,20:10,20:20,1,131.89041497500307,883.6657803325206
2025-12-04,20:30,20:50,2,114.3051112500001,769.6201714545839
2025-12-05,00:50,01:20,3,79.74440333333337,171.68600059979175
2025-12-05,01:30,05:30,24,1219.2526300000002,2661.569605978542
2025-12-05,05:40,05:50,1,516.1658833333333,1473.1374310333333
2025-12-05,07:00,07:40,4,1757.873545566666,6677.701031454397
2025-12-05,09:10,09:30,2,175.1270333333332,860.2773598666661
2025-12-05,20:40,20:50,1,10.212616666667543,62.42972568333869
2025-12-06,00:30,02:20,11,388.2006508333335,835.1498407612503
2025-12-06,02:30,05:30,18,1027.3373608333332,2245.940123913263
2025-12-06,05:40,05:50,1,537.4051666666667,1533.7543456666667
2025-12-06,07:00,07:40,4,1662.7205847874986,6307.7355673585525
2025-12-06,09:10,09:50,4,303.6606833333333,1474.0917324166667
2025-12-06,15:10,15:40,3,60.50609499999996,218.69879726173602
2025-12-06,20:10,20:50,4,828.9757973611182,5325.982164819492
2025-12-06,21:00,21:20,2,80.9626204166666,374.22428331041635
2025-12-07,00:20,01:50,9,341.6187250000004,732.3752043797924
2025-12-07,02:00,03:20,8,434.6635587499999,945.3560031095828
2025-12-07,03:30,05:30,12,604.4115693055553,1324.5211556078468
2025-12-07,05:40,05:50,1,74.00285736111118,211.20415490861132
2025-12-07,06:00,07:30,9,730.9187567986103,3215.713469598093
2025-12-07,07:40,08:10,3,185.3451595833344,973.0968224244507
2025-12-07,09:30,09:50,2,247.9569981944445,1180.098894344028
2025-12-07,10:10,10:30,2,510.56375,2442.988544375
2025-12-07,10:40,10:50,1,51.1868176388889,204.49133646736115
2025-12-07,14:40,14:50,1,94.94746910555222,445.11373516682875
2025-12-07,20:20,20:40,2,165.0386671791697,1118.1983665732434
2025-12-08,00:40,01:50,7,126.0595575000001,271.2005029683335
2025-12-08,02:00,05:30,21,996.6686640277779,2173.612830882222
2025-12-08,05:40,05:50,1,92.2091894444444,263.16502667444433
2025-12-08,06:00,07:30,9,694.3067030333328,3047.895238165283
2025-12-08,07:40,08:10,3,80.08105583333429,411.86331149118615
2025-12-08,09:30,09:50,2,588.6621766666681,2803.254213176673
2025-12-08,10:10,10:30,2,524.75,2511.0546187499995
2025-12-08,14:20,14:50,3,247.66393666666755,1226.4582304738924
2025-12-09,00:20,01:10,5,152.0313620833332,325.3827636316664
2025-12-09,01:30,01:50,2,11.348087500000133,24.500409281250292
2025-12-09,02:00,02:20,2,58.64659791666668,126.3187432804167
2025-12-09,02:30,05:30,18,701.5459656944442,1533.1623239211801
2025-12-09,05:40,05:50,1,46.453358194444604,132.5778842869449
2025-12-09,06:00,07:30,9,524.5694847222211,2235.5880365595085
2025-12-09,07:40,08:20,4,281.9108859722231,1551.4588576016718
2025-12-09,09:20,09:50,3,734.5292534805562,3493.664379706808
2025-12-09,10:10,10:30,2,421.9330000000001,2018.8276188750006
2025-12-09,20:30,20:40,1,164.95510484999954,1150.7268114335968
2025-12-09,20:50,21:20,3,31.116609366666808,144.18426943486733
2025-12-10,00:20,00:40,2,75.44141208333338,161.08483708500012
2025-12-10,01:00,01:30,3,101.23537250000015,217.34558698270868
2025-12-10,01:50,02:20,3,76.5827379166667,164.75340841250008
2025-12-10,02:30,03:40,7,184.22989583333344,401.2782491572919
2025-12-10,03:50,05:30,10,409.19427569444395,897.4633537651378
2025-12-10,05:40,06:50,7,428.7365131944441,1852.1743130602765
2025-12-10,07:00,07:30,3,66.3936756250004,262.5499008704183
2025-12-10,07:40,08:00,2,92.7427643055562,457.3289662638924
2025-12-10,09:30,09:50,2,830.2632666666666,3940.0051632666664
2025-12-10,10:10,10:30,2,533.6515333333334,2552.812207675
2025-12-10,10:40,10:50,1,65.753192638889,262.6840045923616
2025-12-10,16:30,17:00,3,20.040144305554485,91.41212728937015
2025-12-11,00:30,00:40,1,6.58713791666662,14.070126589999902
2025-12-12,00:30,00:50,2,20.85180208333344,44.53094379166689
2025-12-12,01:30,01:40,1,19.965813238193515,43.04629334154522
2025-12-13,00:30,00:50,2,22.879622291666806,48.868248451041964
2025-12-13,01:10,01:20,1,1.7048863888888945,3.6672106225000127
2025-12-13,07:20,07:30,1,50.548768333333456,193.19739257000046
2025-12-13,14:50,15:00,1,24.406526388888665,81.68864382361036
2025-12-15,00:20,00:30,1,23.816851041666723,50.83706854843762
2025-12-15,09:20,09:30,1,54.02333083333434,262.01315454167155
2025-12-15,10:10,10:20,1,52.013962291667895,249.35493522625586
2025-12-17,00:50,01:00,1,13.982033333333334,29.95650641666667
2025-12-17,01:40,01:50,1,18.34570444444455,39.74596867888912
2025-12-17,05:40,05:50,1,11.059676111111003,31.564315621110804
2025-12-17,16:50,17:00,1,1.1218972222222874,5.196627933333635
2025-12-18,00:20,00:40,2,34.11805590277777,72.84634220156249
2025-12-18,10:10,10:30,2,116.29146069444437,556.6804236379163
2025-12-19,00:40,01:00,2,29.532352916666582,63.20574654937482
2025-12-19,14:50,15:00,1,59.66870972222216,199.71117144027758
2025-12-21,06:20,06:30,1,5.28201833333344,23.132599290833802
2025-12-21,10:40,10:50,1,87.72364020833356,350.4559426322926
2025-12-22,01:10,01:20,1,17.037029444444443,36.646650335
2025-12-22,01:30,01:50,2,42.184769305555506,91.11689400819435
2025-12-22,02:20,02:30,1,7.957850905553119,17.375967452275237
2025-12-22,06:00,06:10,1,77.64620749999995,363.6948359299998
2025-12-22,09:20,09:30,1,465.8208333333333,2259.2310416666664
2025-12-22,09:40,09:50,1,4.223218194444598,20.20598745132018
2025-12-22,10:20,10:30,1,6.568054166666798,31.359174618750625
2025-12-22,20:10,21:30,8,214.07852322222413,1170.5426434734854
2025-12-23,01:00,01:10,1,12.783048055555582,27.553860083750056
2025-12-24,09:30,09:50,2,82.49264618055554,392.0725247719096
2025-12-24,10:10,10:20,1,126.03617902777842,604.2174422591697
2025-12-24,16:00,16:20,2,5.571300000000065,23.452710265555844
2025-12-24,16:50,17:10,2,44.63379000000009,209.8846124900004
2025-12-24,20:20,20:30,1,81.47983270833447,549.5407317013619
2025-12-25,01:00,01:20,2,90.43925916666672,194.6772368112501
2025-12-25,20:20,20:40,2,36.74698743402644,253.42270239879133
2025-12-26,00:20,00:30,1,27.13842777777785,57.92697409166682
2025-12-26,01:00,01:20,2,24.339232847222206,52.435369430624974
2025-12-26,01:30,01:40,1,3.5836811111111615,7.726416475555665
2025-12-26,07:10,07:30,2,341.29327861110914,1346.7318249183256
2025-12-27,00:30,00:40,1,9.261219444444464,19.781964733333375
2025-12-28,00:20,01:00,4,81.53810861111106,174.1653797038541
2025-12-30,01:20,01:30,1,21.435743888888965,45.86177405027794
2025-12-30,08:00,08:10,1,15.609598650794055,91.18347051861348
2025-12-30,09:20,09:30,1,49.75747711309367,241.3237639985043
2025-12-30,10:10,10:20,1,285.09912141865243,1366.7651880810197
2025-12-31,01:30,01:50,2,70.893955054863,153.4932408706805
2025-12-31,09:30,09:50,2,155.78716672619112,744.073736990628
2025-12-31,10:10,10:50,4,516.3369798611104,2452.334170866202
2025-12-31,22:00,22:20,2,33.53648326895002,67.36548159396683
