date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solver_objective,terminal_penalty_yuan,solve_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-10-15,True,1200.0,1200.0,Optimal,False,0.0,41408.51321090543,1980.2666666666667,0.037507500004721805,64202.15959156379,19681.791541563787,15942.251148666663,1931.1161180000029,473.7116666666666,39428.24654423877,10696.326305383353,0,50124.57284962212
2025-10-16,True,1200.0,1200.0,Optimal,False,0.0,42397.80159606327,1980.2666666666667,0.037426199996843934,66158.10370596708,21715.62160967078,17589.65350383333,2342.449096166666,1408.1117462962918,40417.5349293966,9686.906093525578,0,50104.441022922176
2025-10-17,True,1200.0,1200.0,Optimal,False,0.0,18532.25221955148,1980.2666666666667,0.04344110000238288,31742.992753703704,15764.727851851852,12769.42956,472.7204900000005,13216.215635185183,16551.985552884813,1584.0940883266674,0,18136.07964121148
2025-10-18,True,1200.0,1256.3827592592563,Optimal,False,0.0,18204.617163870716,1980.2666666666667,0.04397640000388492,31101.30319115226,15263.160358847736,12312.415407333337,979.6197593333309,13053.584732304527,16224.350497204052,3981.1295368348165,0,20205.48003403887
2025-10-19,True,1256.3827592592563,1200.0,Optimal,False,0.0,42461.31369265278,1980.2666666666667,0.04213849999359809,66244.55320884773,21342.899542181072,17338.493112499997,2702.646420833338,1057.0706666666676,40481.04702598611,11941.443647756772,0,52422.49067374288
2025-10-20,True,1200.0,1200.0,Optimal,False,0.0,43803.43088883397,1980.2666666666667,0.04319769999710843,67805.95784403292,21274.75181666666,17232.5489715,2002.9975284999978,1325.9701606995895,41823.1642221673,9015.522661702405,0,50838.68688386971
2025-10-21,True,1200.0,1200.0,Optimal,False,0.0,44254.39683732467,1980.2666666666667,0.03939259999606293,68767.07889300412,19863.960214609047,16089.807773833334,2414.136509499999,944.4816117283949,42274.130170658005,12550.587524177912,0,54824.71769483592
2025-10-22,True,1200.0,1200.0,Optimal,False,0.0,44878.138254018435,1980.2666666666667,0.04149940000206698,70217.02761893003,21475.85478641975,17395.442376999996,2085.0847396666677,2666.8032491769545,42897.87158735177,9178.705366196844,0,52076.57695354862
2025-10-23,True,1200.0,1200.0,Optimal,False,0.0,45082.11106289519,1980.2666666666667,0.040246999997179955,69864.71240432099,20894.20581687243,16924.306711666668,1176.3889716666658,3691.7052374485593,43101.84439622852,4782.8401412131625,0,47884.68453744168
2025-10-24,True,1200.0,1200.0,Optimal,False,0.0,18472.28555549179,1980.2666666666667,0.04113570001209155,31722.88631419753,16037.811247530866,12990.627110500005,1512.9570394999964,11768.608499999998,16492.018888825125,6338.315564808645,0,22830.334453633768
2025-10-25,True,1200.0,1200.0,Optimal,False,0.0,18663.243890956604,1980.2666666666667,0.05099829999380745,32129.1129345679,15554.769025720167,12599.362910833337,1350.8097558333288,11126.083842181066,16682.977224289938,6072.039415508141,0,22755.01663979808
2025-10-26,True,1200.0,1348.894222222219,Optimal,False,0.0,44910.992347870284,1980.2666666666667,0.04243079999287147,69603.33807633744,21168.927585802474,17012.826544500003,803.2555054999992,1706.180523868306,42930.72568120362,3669.946774253664,0,46600.67245545729
2025-10-27,True,1348.894222222219,1200.0,Optimal,False,0.0,44360.59585917426,1980.2666666666667,0.0400523999996949,69030.27330061728,21397.564094855967,17466.03171683333,1695.240866500003,3241.4001224279805,42380.32919250759,7087.655682034933,0,49467.984874542526
2025-10-28,True,1200.0,1200.0,Optimal,False,0.0,43912.871751857245,1980.2666666666667,0.04296299999987241,67780.07348600823,20272.028052674897,16420.34272266667,2582.2822273333272,538.2486833333335,41932.605085190575,13664.415506125963,0,55597.02059131654
2025-10-29,True,1200.0,1200.0,Optimal,False,0.0,45452.030187468255,1980.2666666666667,0.0425697000027867,70327.4516074074,20182.612674485597,16347.916266333332,3571.6948836666647,752.193282921813,43471.763520801585,18307.927838683318,0,61779.6913594849
2025-10-30,True,1200.0,1200.0,Optimal,False,0.0,47088.269199499795,1980.2666666666667,0.03993490000721067,73243.71862880659,21248.24803580247,17211.080909,927.1282743333323,5345.862126337449,45108.002532833125,3625.8202900916635,0,48733.82282292479
2025-10-31,True,1200.0,1207.046,Optimal,False,0.0,19562.41813176891,1980.2666666666667,0.09735850000288337,33295.86710761317,14950.585103292184,12103.632533666667,2035.1864663333322,8579.80893765432,17582.151465102244,10918.140907350496,0,28500.292372452743
2025-11-01,True,1207.046,1417.33003703704,Optimal,False,0.0,19558.782165998477,1980.2666666666667,0.07535050000296906,33203.966597736624,16678.935905349794,13320.68245,668.2511666666662,7969.925875720164,17578.51549933181,1899.4701969333319,0,19477.985696265143
2025-11-02,True,1417.33003703704,1200.0,Optimal,False,0.0,46425.7535033514,1980.2666666666667,0.044759399999747984,72070.72408539095,21936.13023271605,17963.862521833336,1992.4533114999958,1294.5257526748996,44445.48683668474,9149.34504845831,0,53594.831885143045
2025-11-03,True,1200.0,1200.7656666666676,Optimal,False,0.0,47192.1721341593,1980.2666666666667,0.03863830000045709,73173.49103127573,21835.578176748968,17686.129223166663,1327.4490768333344,846.5608711934195,45211.90546749264,5380.1512192305045,0,50592.05668672314
2025-11-04,True,1200.7656666666676,1200.0,Optimal,False,0.0,47096.83454072354,1980.2666666666667,0.04531410000345204,73491.44416893004,22168.17075720165,17956.907413333338,1308.4019199999968,3008.51071172839,45116.56787405687,5829.240407152649,0,50945.808281209516
2025-11-05,True,1200.0,1200.0,Optimal,False,0.0,46704.32063370741,1980.2666666666667,0.043595600000116974,72209.28511481482,21617.862305967083,17510.468467833336,2383.92669883333,807.7979088477371,44724.053967040745,11006.537991097986,0,55730.59195813873
2025-11-06,True,1200.0,1200.0,Optimal,False,0.0,47197.636776850326,1980.2666666666667,0.041572500005713664,73192.46942427983,21937.016012962962,17768.982970499997,3117.7118128333354,772.5636446502074,45217.37011018366,14400.857797878256,0,59618.22790806192
2025-11-07,True,1200.0,1200.0,Optimal,False,0.0,19622.877962378334,1980.2666666666667,0.053128200001083314,33613.986412139915,17673.206028806588,14315.296883333334,992.2745833333321,7929.890066666663,17642.611295711667,3407.9335495666646,0,21050.54484527833
2025-11-08,True,1200.0,1200.0,Optimal,False,0.0,19361.90453390833,1980.2666666666667,0.04571980000764597,33466.47388148148,15530.568662139918,12579.760616333335,2010.6092003333326,8735.06793600823,17381.637867241665,10454.900319843495,0,27836.53818708516
2025-11-09,True,1200.0,1200.0,Optimal,False,0.0,47753.76072987975,1980.2666666666667,0.0396442999917781,73940.3899845679,21904.570938065845,17742.702459833334,2562.8665222654354,994.570845267489,45773.49406321308,12094.179092192655,0,57867.67315540573
2025-11-10,True,1200.0,1200.0,Optimal,False,0.0,48798.76072999,1980.2666666666667,0.03954389999853447,75761.42950516666,22279.985249999998,18046.788052499996,3003.777042333337,673.5662499999985,46818.494063323335,14433.673838667348,0,61252.16790199068
2025-11-11,True,1200.0,1200.0,Optimal,False,0.0,50051.872395494305,1980.2666666666667,0.03948560000571888,77302.51704794238,23271.81393004115,18850.169283333333,461.88496666666845,1783.7377012345703,48071.605728827635,1664.8622831000093,0,49736.468011927645
2025-11-12,True,1200.0,1200.0,Optimal,False,0.0,49078.381060193,1980.2666666666667,0.04056049999780953,75797.39627942386,22917.67866440329,18563.319718166666,1218.4715318333363,1705.5211150205746,47098.11439352633,5687.558752124846,0,52785.67314565118
2025-11-13,True,1200.0,1200.0,Optimal,False,0.0,49229.684060681284,1980.2666666666667,0.04008749999047723,75728.47349616667,20682.14162366255,16752.53471516667,2599.486272,2002.4815430041156,47249.417394014614,12198.878846340584,0,59448.296240355194
2025-11-14,True,1200.0,1200.0,Optimal,False,0.0,20138.739845425,1980.2666666666667,0.07028069999068975,34321.2130909465,17386.794807613165,14083.30379416667,716.5700391666633,4135.836816666669,18158.473178758333,2693.5760809308126,0,20852.049259689145
2025-11-15,True,1200.0,1200.0,Optimal,False,0.0,20088.14475738167,1980.2666666666667,0.06323349999729544,34272.5958962963,17705.63321296296,14341.562902499998,973.8432475000001,3670.481916666671,18107.878090715003,3676.85712066,0,21784.735211375002
2025-11-16,True,1200.0,1200.0,Optimal,False,0.0,50790.73501579803,1980.2666666666667,0.03847120000864379,78053.88880483333,22748.535916460904,18426.31409233333,1738.2702861666658,1035.3928835390966,48810.46834913137,7558.492623271995,0,56368.960972403365
2025-11-17,True,1200.0,1200.0,Optimal,False,0.0,51490.78603775153,1980.2666666666667,0.038756699999794364,78945.595748,22261.4012191358,18031.734987499996,852.2591811666674,2872.43436419753,49510.51937108487,3318.2774893331675,0,52828.796860418035
2025-11-18,True,1200.0,1200.0,Optimal,False,0.0,50658.085084584636,1980.2666666666667,0.038584599999012426,77817.5905485,21096.374044650205,17088.062976166668,2648.6819253333274,1567.4095720164592,48677.81841791797,11920.214390100962,0,60598.032808018936
2025-11-19,True,1200.0,1200.0,Optimal,False,0.0,51164.220815115725,1980.2666666666667,0.04163830001198221,78988.2008946502,23104.377659053494,18714.545903833336,2479.2448128333285,1709.302352263377,49183.954148449055,10942.268645385224,0,60126.22279383428
2025-11-20,True,1200.0,1200.0,Optimal,False,0.0,51915.33850609433,1980.2666666666667,0.03813549999904353,79411.31449,21107.371448971193,17096.97087366667,2095.3019196666633,2703.1398010288044,49935.07183942767,9010.651047453815,0,58945.722886881485
2025-11-21,True,1200.0,1200.0,Optimal,False,0.0,20246.784302608332,1980.2666666666667,0.0595681999984663,34369.09459526749,17653.505211934156,14299.339221666667,1093.0032950000011,3243.547833333331,18266.517635941666,3670.472088730004,0,21936.98972467167
2025-11-22,True,1200.0,1200.0,Optimal,False,0.0,20536.219108425,1980.2666666666667,0.055006199996569194,35086.52918518519,18087.920185185183,14651.21535,900.2040833333323,2330.198950000002,18555.952441758334,3337.4159208083306,0,21893.368362566664
2025-11-23,True,1200.0,1200.0,Optimal,False,0.0,52581.17274589452,1980.2666666666667,0.03022669999336358,80449.4494615,22932.389171399176,18575.235228833335,1078.4595763333336,1938.6588119341568,50600.90607922785,4671.998363456333,0,55272.90444268418
2025-11-24,True,1200.0,1200.0,Optimal,False,0.0,51530.314521948356,1980.2666666666667,0.03733170000487007,79183.04121378601,20712.352404938272,16777.005448,2486.6710686666624,3572.421625514403,49550.04785528169,10796.185839536643,0,60346.23369481834
2025-11-25,True,1200.0,1200.0,Optimal,False,0.0,51002.995856132766,1980.2666666666667,0.03917109999747481,78499.21421595884,22343.551577572016,18098.276777833336,3018.9939594999937,1104.2729090534956,49022.7291894661,13492.135733997378,0,62514.86492346348
2025-11-26,True,1200.0,1226.4526666666668,Optimal,False,0.0,52897.74073704597,1980.2666666666667,0.03654899999673944,81083.09274027777,22431.819519958844,18145.966411166664,1580.9794985555623,1620.5522467078213,50917.4740703793,7162.558533301914,0,58080.03260368121
2025-11-27,True,1226.4526666666668,1200.0,Optimal,False,0.00023520385134948187,53162.38516731333,1980.2666666666667,0.024709000004804693,81289.96219814815,22177.005834567895,17987.182126,1098.6569239999976,2417.902680246915,51182.11850064667,4204.20229008732,0,55386.32079073399
2025-11-28,True,1200.0,1200.0,Optimal,False,0.0,20949.486474639998,1980.2666666666667,0.07419450000452343,35687.61858909465,18165.185205761318,14713.800016666668,1103.3936999999999,2418.388549999997,18969.21980797333,5297.334345599999,0,24266.554153573332
2025-11-29,True,1200.0,1200.0,Optimal,False,0.0,21086.22448767794,1980.2666666666667,0.06252610000956338,36147.87908909465,15360.514338683128,12442.016614333335,3572.6185189999987,1872.549783744854,19105.957821011274,18896.403334734325,0,38002.3611557456
2025-11-30,True,1200.0,1200.0,Optimal,False,0.0,55549.697932054994,1980.2666666666667,0.03852560000086669,85159.20464259258,24190.99469135802,19594.705700000002,1355.585916666666,1673.673451234568,53569.43126538833,5550.214037358326,0,59119.645302746656
2025-12-01,True,1200.0,1200.0,Optimal,False,0.0,55381.889272186294,1980.2666666666667,0.03738430001249071,84895.17259423868,24016.624977572013,19453.46623183333,6631.420201500004,664.5063166666671,53401.622605519624,26294.751612838605,0,79696.37421835822
2025-12-02,True,1200.0,1200.0,Optimal,False,0.0,54535.08779727722,1980.2666666666667,0.037377899992861785,83286.53036234569,21345.809595679013,17290.1057725,9440.169827500002,33.18641666666679,52554.82113061056,41998.97018867359,0,94553.79131928415
2025-12-03,True,1200.0,1200.0,Optimal,False,0.0,56206.332005073884,1980.2666666666667,0.024579299992183223,85636.66497530864,22161.053135802467,17950.453039999997,6569.989793333341,833.3061061728387,54226.065338407214,26495.52389937554,0,80721.58923778275
2025-12-04,True,1200.0,1200.0,Optimal,False,0.0,55200.71187574204,1980.2666666666667,0.038478799993754365,84391.64791131688,23625.73431131687,19136.844792166667,7250.4374578333345,381.9870999999998,53220.44520907537,29500.88238478776,0,82721.32759386313
2025-12-05,True,1200.0,1200.0,Optimal,False,0.0,21849.122415814814,1980.2666666666667,0.052607899997383356,37327.3054127572,15865.471596090534,12851.031992833332,7128.8314905,130.06961666666666,19868.855749148148,31574.614133512834,0,51443.46988266098
2025-12-06,True,1200.0,1200.0,Optimal,False,0.0,22018.755063542903,1980.2666666666667,0.049201699992408976,38253.830173456794,14916.767747736625,12082.581875666669,8293.113748613165,48.12723333333338,20038.488396876237,38069.103775515934,0,58107.59217239217
2025-12-07,True,1200.0,1200.0,Optimal,False,0.0,56978.63855372444,1980.2666666666667,0.019695499999215826,86914.03533765432,23594.65178765432,19111.667948,5628.598901999998,406.96915000000104,54998.37188705778,22539.561882764403,0,77537.93376982218
2025-12-08,True,1200.0,1200.0,Optimal,False,0.0,60832.71792503397,1980.2666666666667,0.018948500000988133,92636.61077304526,24199.51742921811,19601.609117666667,1533.0216323333318,1724.5129771604873,58852.451258367306,6656.025501981821,0,65508.47676034913
2025-12-09,True,1200.0,1200.0,Optimal,False,0.0,61667.70538650887,1980.2666666666667,0.021038300008513033,93660.1749553498,24919.17891399177,20184.534920333335,1076.4467796666663,2613.523474691352,59687.4387198422,4850.585086750167,0,64538.02380659236
2025-12-10,True,1200.0,1200.0,Optimal,False,1.2021507412709482e-16,60524.502996114075,1980.2666666666667,0.024222899999585934,92138.81294074074,24363.454537448557,19734.398175333336,1815.2960746666638,937.4341866255139,58544.236329447405,8138.113420714568,0,66682.34975016197
2025-12-11,True,1200.0,1200.0,Optimal,False,0.0,61992.36869191749,1980.2666666666667,0.023814999993192032,94139.65154156378,24284.172131069958,19670.17942616667,534.819757166667,4099.223893827158,60012.10202525082,2679.3094740861693,0,62691.41149933699
2025-12-12,True,1200.0,1200.0,Optimal,False,0.0,25351.437689945185,1980.2666666666667,0.045755700004519895,45025.0986436214,18589.120841769545,15057.187881833332,2867.583732981483,646.3359333333345,23371.17102327852,14565.442979522644,0,37936.614002801165
2025-12-13,True,1200.0,1200.0,Optimal,False,0.0,27046.738407597903,1980.2666666666667,0.043058299997937866,48542.968338065846,20793.919368106996,16843.074688166667,792.2884618333318,1585.878736625514,25066.471740931236,3399.969235362241,0,28466.440976293477
2025-12-14,True,1200.0,1200.0,Optimal,False,0.0,62745.77150041487,1980.2666666666667,0.024176000006264076,94866.67054876543,24834.453744855968,20115.907533333335,575.6229666666684,1945.0255039094604,60765.50483374821,2206.8520921416784,0,62972.356925889886
2025-12-15,True,1200.0,1200.0,Optimal,False,1.4978450534329746e-05,61408.011899096666,1980.2666666666667,0.022789800001191907,93384.82321666666,24303.394154526748,19685.74926516667,1555.0206348333331,852.6409954732526,59427.745232429996,6944.890078609002,0,66372.63531103899
2025-12-16,True,1200.0,1200.0,Optimal,False,0.0,62512.23819286644,1980.2666666666667,0.02465610000945162,94623.38874773662,24627.761627160497,19948.486918000002,853.1324319999954,1379.1551372427953,60531.97152619978,3231.485295275492,0,63763.456821475265
2025-12-17,True,1200.0,1200.0,Optimal,False,0.0,61679.85400497166,1980.2666666666667,0.02356859999417793,93868.24579999999,24075.05083930041,19500.791179833333,936.1115701666661,2038.250644032919,59699.587338305,3632.9909778523315,0,63332.57831615733
2025-12-18,True,1200.0,1200.0,Optimal,False,0.0,60645.32280250333,1980.2666666666667,0.023881200002506375,92231.42471666666,24803.3931281893,20090.748433833334,1923.2740495000025,2075.787105144032,58665.05613583666,7594.821243821179,0,66259.87737965785
2025-12-19,True,1200.0,1200.0,Optimal,False,0.0,25777.658935202162,1980.2666666666667,0.04208719999587629,45758.65718065844,19307.12103024692,15638.768034500004,2429.1270821666626,1611.0399670781885,23797.392268535496,12073.3150935394,0,35870.7073620749
2025-12-20,True,1200.0,1200.0,Optimal,False,0.0,26480.906648561733,1980.2666666666667,0.04582339999615215,47233.69905514404,21415.46506172839,17346.5267,929.4468333333305,1237.855276748974,24500.639981895067,3381.9463845999835,0,27882.586366495052
2025-12-21,True,1200.0,1200.0,Optimal,False,1.1754995573709143e-16,61896.72780869953,1980.2666666666667,0.025207400001818314,93516.64874526749,24074.97086995885,19500.726404666664,1474.8848453333346,1379.5072586419756,59916.46114203286,6190.342406187007,0,66106.80354821986
2025-12-22,True,1200.0,1200.0,Optimal,False,1.1470845771268573e-05,61533.81209929333,1980.2666666666667,0.024440300010610372,93684.89971666667,24210.967053909462,19610.883313666665,1991.9732529999997,2139.3621460905347,59553.54543262666,8744.268140122504,0,68297.81357274916
2025-12-23,True,1200.0,1200.0,Optimal,False,0.0,61685.832779354525,1980.2666666666667,0.02444360000663437,93641.49629526748,24616.64855967078,19939.485333333334,542.3994666666633,2248.6400022633757,59705.56611268786,1673.206002899987,0,61378.772115587846
2025-12-24,True,1200.0,1200.0,Optimal,False,3.519386786125522e-05,60765.86105968667,1980.2666666666667,0.024056499998550862,92486.32595,24351.658835596707,19724.843656833335,1945.2221431666653,1950.1735977366238,58785.59439302,8689.449254482157,0,67475.04364750216
2025-12-25,True,1200.0,1200.0,Optimal,False,0.0,61368.26025905352,1980.2666666666667,0.021923299995251,93010.78823518519,23898.994603497944,19358.185628833337,1416.480904499999,2074.011631687244,59387.99359238685,5998.163077279497,0,65386.15666966634
2025-12-26,True,1200.0,1503.0781111111119,Optimal,False,0.0,26217.9671276758,1980.2666666666667,0.046571300001232885,46561.69582633745,19995.84090020576,15923.860829166662,1825.4806541666683,1307.5739761316845,24237.700461009135,8679.334079605096,0,32917.03454061423
2025-12-27,True,1503.0781111111119,1200.0,Optimal,False,0.0,26492.842102658335,1980.2666666666667,0.05123730000923388,47147.44399259259,20353.66015925926,16759.235029000003,872.6188209999985,1086.8286166666667,24512.57543599167,3592.3480676659906,0,28104.923503657657
2025-12-28,True,1200.0,1209.8930740740752,Optimal,False,2.4686156539758455e-05,62145.365411101666,1980.2666666666667,0.024191300006350502,94024.39943333334,23437.95873765432,18975.84281083333,785.2190725000011,3538.2478290123436,60165.098744435,3160.012206307924,0,63325.11095074293
2025-12-29,True,1209.8930740740752,1200.0,Optimal,False,0.0,61021.37788587389,1980.2666666666667,0.024485099987941794,92723.77115864198,23410.45153271605,18971.36950816667,1504.9661251666655,2265.888992592591,59041.11121920722,6113.783298912826,0,65154.89451812004
2025-12-30,True,1200.0,1200.0,Optimal,False,0.0,60644.45025792313,1980.2666666666667,0.023925799992866814,92558.67894794239,24275.524256995883,19663.17464816667,1568.6437184999993,3290.5704576131693,58664.18359125646,6941.423593174004,0,65605.60718443047
2025-12-31,True,1200.0,1200.0,Optimal,False,0.00015720020051533762,60121.330366685,1980.2666666666667,0.024476499995216727,91212.26483333333,23195.90459609053,18788.68272283333,2904.3720271666684,1062.9920539094635,58141.063700018334,12318.605261667843,0,70459.66896168617
